"register","raw","normalised","n_trials","changed"
"EUCTR","100000171021",NA,1,TRUE
"EUCTR","10005329 - Blood and lymphatic system disorders / 10007541 - Cardiac disorders / 10022891 - Investigations","Blood and lymphatic system disorders / Cardiac disorders / Investigations",1,TRUE
"EUCTR","10005329 - Blood and lymphatic system disorders / 10014698 - Endocrine disorders / 10021428 - Immune system disorders / 10038359 - Renal and urinary disorders","Blood and lymphatic system disorders / Endocrine disorders / Immune system disorders / Renal and urinary disorders",1,TRUE
"EUCTR","10005329 - Blood and lymphatic system disorders / 10021428 - Immune system disorders","Blood and lymphatic system disorders / Immune system disorders",1,TRUE
"EUCTR","10005329 - Blood and lymphatic system disorders / 10027433 - Metabolism and nutrition disorders / 10029104 - Neoplasms benign, malignant and unspecified incl cysts and polyps","Blood and lymphatic system disorders / Metabolism and nutrition disorders / Neoplasms benign, malignant and unspecified (incl cysts and polyps)",1,TRUE
"EUCTR","10007541 - Cardiac disorders / 10010331 - Congenital, familial and genetic disorders / 10038738 - Respiratory, thoracic and mediastinal disorders / 10047065 - Vascular disorders","Cardiac disorders / Congenital, familial and genetic disorders / Respiratory, thoracic and mediastinal disorders / Vascular disorders",1,TRUE
"EUCTR","10007541 - Cardiac disorders / 10021881 - Infections and infestations","Cardiac disorders / Infections and infestations",1,TRUE
"EUCTR","10007541 - Cardiac disorders / 10021881 - Infections and infestations / 10022117 - Injury, poisoning and procedural complications / 10029205 - Nervous system disorders / 10038738 - Respiratory, thoracic and mediastinal disorders / 10042613 - Surgical and medical procedures / 10047065 - Vascular disorders","Cardiac disorders / Infections and infestations / Injury, poisoning and procedural complications / Nervous system disorders / Respiratory, thoracic and mediastinal disorders / Surgical and medical procedures / Vascular disorders",1,TRUE
"EUCTR","10007541 - Cardiac disorders / 10021881 - Infections and infestations / 10047065 - Vascular disorders","Cardiac disorders / Infections and infestations / Vascular disorders",1,TRUE
"EUCTR","10007541 - Cardiac disorders / 10022117 - Injury, poisoning and procedural complications","Cardiac disorders / Injury, poisoning and procedural complications",1,TRUE
"EUCTR","10007541 - Cardiac disorders / 10022117 - Injury, poisoning and procedural complications / 10029205 - Nervous system disorders / 10038738 - Respiratory, thoracic and mediastinal disorders","Cardiac disorders / Injury, poisoning and procedural complications / Nervous system disorders / Respiratory, thoracic and mediastinal disorders",1,TRUE
"EUCTR","10007541 - Cardiac disorders / 10022891 - Investigations","Cardiac disorders / Investigations",1,TRUE
"EUCTR","10007541 - Cardiac disorders / 10022891 - Investigations / 10027433 - Metabolism and nutrition disorders / 10038359 - Renal and urinary disorders","Cardiac disorders / Investigations / Metabolism and nutrition disorders / Renal and urinary disorders",1,TRUE
"EUCTR","10007541 - Cardiac disorders / 10029205 - Nervous system disorders / 10037175 - Psychiatric disorders","Cardiac disorders / Nervous system disorders / Psychiatric disorders",1,TRUE
"EUCTR","10007541 - Cardiac disorders / 10029205 - Nervous system disorders / 10042613 - Surgical and medical procedures","Cardiac disorders / Nervous system disorders / Surgical and medical procedures",1,TRUE
"EUCTR","10007541 - Cardiac disorders / 10038738 - Respiratory, thoracic and mediastinal disorders / 10047065 - Vascular disorders","Cardiac disorders / Respiratory, thoracic and mediastinal disorders / Vascular disorders",1,TRUE
"EUCTR","10007541 - Cardiac disorders / 10040785 - Skin and subcutaneous tissue disorders / 10047065 - Vascular disorders","Cardiac disorders / Skin and subcutaneous tissue disorders / Vascular disorders",1,TRUE
"EUCTR","10010331 - Congenital, familial and genetic disorders / 10015919 - Eye disorders / 10042613 - Surgical and medical procedures","Congenital, familial and genetic disorders / Eye disorders / Surgical and medical procedures",1,TRUE
"EUCTR","10010331 - Congenital, familial and genetic disorders / 10017947 - Gastrointestinal disorders","Congenital, familial and genetic disorders / Gastrointestinal disorders",1,TRUE
"EUCTR","10010331 - Congenital, familial and genetic disorders / 10018065 - General disorders and administration site conditions / 10029104 - Neoplasms benign, malignant and unspecified incl cysts and polyps","Congenital, familial and genetic disorders / General disorders and administration site conditions / Neoplasms benign, malignant and unspecified (incl cysts and polyps)",1,TRUE
"EUCTR","10010331 - Congenital, familial and genetic disorders / 10019805 - Hepatobiliary disorders / 10028395 - Musculoskeletal and connective tissue disorders / 10029104 - Neoplasms benign, malignant and unspecified incl cysts and polyps","Congenital, familial and genetic disorders / Hepatobiliary disorders / Musculoskeletal and connective tissue disorders / Neoplasms benign, malignant and unspecified (incl cysts and polyps)",1,TRUE
"EUCTR","10010331 - Congenital, familial and genetic disorders / 10027433 - Metabolism and nutrition disorders / 10029205 - Nervous system disorders","Congenital, familial and genetic disorders / Metabolism and nutrition disorders / Nervous system disorders",1,TRUE
"EUCTR","10010331 - Congenital, familial and genetic disorders / 10028395 - Musculoskeletal and connective tissue disorders","Congenital, familial and genetic disorders / Musculoskeletal and connective tissue disorders",1,TRUE
"EUCTR","10010331 - Congenital, familial and genetic disorders / 10028395 - Musculoskeletal and connective tissue disorders / 10036585 - Pregnancy, puerperium and perinatal conditions","Congenital, familial and genetic disorders / Musculoskeletal and connective tissue disorders / Pregnancy, puerperium and perinatal conditions",1,TRUE
"EUCTR","10010331 - Congenital, familial and genetic disorders / 10042613 - Surgical and medical procedures","Congenital, familial and genetic disorders / Surgical and medical procedures",1,TRUE
"EUCTR","10014698 - Endocrine disorders / 10022891 - Investigations","Endocrine disorders / Investigations",1,TRUE
"EUCTR","10014698 - Endocrine disorders / 10038738 - Respiratory, thoracic and mediastinal disorders","Endocrine disorders / Respiratory, thoracic and mediastinal disorders",1,TRUE
"EUCTR","10014698 - Endocrine disorders / 10042613 - Surgical and medical procedures","Endocrine disorders / Surgical and medical procedures",1,TRUE
"EUCTR","10015919 - Eye disorders / 10017947 - Gastrointestinal disorders","Eye disorders / Gastrointestinal disorders",1,TRUE
"EUCTR","10015919 - Eye disorders / 10029104 - Neoplasms benign, malignant and unspecified incl cysts and polyps","Eye disorders / Neoplasms benign, malignant and unspecified (incl cysts and polyps)",1,TRUE
"EUCTR","10015919 - Eye disorders / 10038738 - Respiratory, thoracic and mediastinal disorders","Eye disorders / Respiratory, thoracic and mediastinal disorders",1,TRUE
"EUCTR","10015919 - Eye disorders / 10040785 - Skin and subcutaneous tissue disorders","Eye disorders / Skin and subcutaneous tissue disorders",1,TRUE
"EUCTR","10015919 - Eye disorders / 10042613 - Surgical and medical procedures","Eye disorders / Surgical and medical procedures",1,TRUE
"EUCTR","10015919 - Eye disorders / 10047065 - Vascular disorders","Eye disorders / Vascular disorders",1,TRUE
"EUCTR","10016903 - Follicle centre lymphomas, follicular grade I, II, III","Follicle centre lymphomas, follicular grade i, ii, III",1,TRUE
"EUCTR","10017947 - Gastrointestinal disorders / 10018065 - General disorders and administration site conditions","Gastrointestinal disorders / General disorders and administration site conditions",1,TRUE
"EUCTR","10017947 - Gastrointestinal disorders / 10019805 - Hepatobiliary disorders","Gastrointestinal disorders / Hepatobiliary disorders",1,TRUE
"EUCTR","10017947 - Gastrointestinal disorders / 10021881 - Infections and infestations","Gastrointestinal disorders / Infections and infestations",1,TRUE
"EUCTR","10017947 - Gastrointestinal disorders / 10022891 - Investigations / 10029104 - Neoplasms benign, malignant and unspecified incl cysts and polyps","Gastrointestinal disorders / Investigations / Neoplasms benign, malignant and unspecified (incl cysts and polyps)",1,TRUE
"EUCTR","10017947 - Gastrointestinal disorders / 10029104 - Neoplasms benign, malignant and unspecified incl cysts and polyps","Gastrointestinal disorders / Neoplasms benign, malignant and unspecified (incl cysts and polyps)",1,TRUE
"EUCTR","10017947 - Gastrointestinal disorders / 10038604 - Reproductive system and breast disorders","Gastrointestinal disorders / Reproductive system and breast disorders",1,TRUE
"EUCTR","10017947 - Gastrointestinal disorders / 10042613 - Surgical and medical procedures","Gastrointestinal disorders / Surgical and medical procedures",1,TRUE
"EUCTR","10018065 - General disorders and administration site conditions / 10019805 - Hepatobiliary disorders","General disorders and administration site conditions / Hepatobiliary disorders",1,TRUE
"EUCTR","10018065 - General disorders and administration site conditions / 10021428 - Immune system disorders","General disorders and administration site conditions / Immune system disorders",1,TRUE
"EUCTR","10018065 - General disorders and administration site conditions / 10021881 - Infections and infestations","General disorders and administration site conditions / Infections and infestations",1,TRUE
"EUCTR","10018065 - General disorders and administration site conditions / 10029205 - Nervous system disorders","General disorders and administration site conditions / Nervous system disorders",1,TRUE
"EUCTR","10018065 - General disorders and administration site conditions / 10042613 - Surgical and medical procedures","General disorders and administration site conditions / Surgical and medical procedures",1,TRUE
"EUCTR","10019805 - Hepatobiliary disorders / 10021881 - Infections and infestations","Hepatobiliary disorders / Infections and infestations",1,TRUE
"EUCTR","10019805 - Hepatobiliary disorders / 10021881 - Infections and infestations / 10042613 - Surgical and medical procedures","Hepatobiliary disorders / Infections and infestations / Surgical and medical procedures",1,TRUE
"EUCTR","10019805 - Hepatobiliary disorders / 10038359 - Renal and urinary disorders","Hepatobiliary disorders / Renal and urinary disorders",1,TRUE
"EUCTR","10019805 - Hepatobiliary disorders / 10040785 - Skin and subcutaneous tissue disorders","Hepatobiliary disorders / Skin and subcutaneous tissue disorders",1,TRUE
"EUCTR","10021428 - Immune system disorders / 10021881 - Infections and infestations / 10038738 - Respiratory, thoracic and mediastinal disorders","Immune system disorders / Infections and infestations / Respiratory, thoracic and mediastinal disorders",1,TRUE
"EUCTR","10021428 - Immune system disorders / 10038738 - Respiratory, thoracic and mediastinal disorders","Immune system disorders / Respiratory, thoracic and mediastinal disorders",1,TRUE
"EUCTR","10021881 - Infections and infestations / 10027433 - Metabolism and nutrition disorders","Infections and infestations / Metabolism and nutrition disorders",1,TRUE
"EUCTR","10021881 - Infections and infestations / 10038359 - Renal and urinary disorders","Infections and infestations / Renal and urinary disorders",1,TRUE
"EUCTR","10022117 - Injury, poisoning and procedural complications / 10028395 - Musculoskeletal and connective tissue disorders","Injury, poisoning and procedural complications / Musculoskeletal and connective tissue disorders",1,TRUE
"EUCTR","10022117 - Injury, poisoning and procedural complications / 10029205 - Nervous system disorders","Injury, poisoning and procedural complications / Nervous system disorders",1,TRUE
"EUCTR","10022117 - Injury, poisoning and procedural complications / 10042613 - Surgical and medical procedures","Injury, poisoning and procedural complications / Surgical and medical procedures",1,TRUE
"EUCTR","10022117 - Injury, poisoning and procedural complications / 10042613 - Surgical and medical procedures / 10047065 - Vascular disorders","Injury, poisoning and procedural complications / Surgical and medical procedures / Vascular disorders",1,TRUE
"EUCTR","10022117 - Injury, poisoning and procedural complications / 10047065 - Vascular disorders","Injury, poisoning and procedural complications / Vascular disorders",1,TRUE
"EUCTR","10022891 - Investigations / 10028395 - Musculoskeletal and connective tissue disorders","Investigations / Musculoskeletal and connective tissue disorders",1,TRUE
"EUCTR","10022891 - Investigations / 10042613 - Surgical and medical procedures","Investigations / Surgical and medical procedures",1,TRUE
"EUCTR","10027433 - Metabolism and nutrition disorders / 10036585 - Pregnancy, puerperium and perinatal conditions","Metabolism and nutrition disorders / Pregnancy, puerperium and perinatal conditions",1,TRUE
"EUCTR","10027433 - Metabolism and nutrition disorders / 10038359 - Renal and urinary disorders / 10038604 - Reproductive system and breast disorders","Metabolism and nutrition disorders / Renal and urinary disorders / Reproductive system and breast disorders",1,TRUE
"EUCTR","10027433 - Metabolism and nutrition disorders / 10038359 - Renal and urinary disorders / 10041244 - Social circumstances","Metabolism and nutrition disorders / Renal and urinary disorders / Social circumstances",1,TRUE
"EUCTR","10028395 - Musculoskeletal and connective tissue disorders / 10029205 - Nervous system disorders / 10038738 - Respiratory, thoracic and mediastinal disorders","Musculoskeletal and connective tissue disorders / Nervous system disorders / Respiratory, thoracic and mediastinal disorders",1,TRUE
"EUCTR","10028395 - Musculoskeletal and connective tissue disorders / 10038738 - Respiratory, thoracic and mediastinal disorders / 10040785 - Skin and subcutaneous tissue disorders","Musculoskeletal and connective tissue disorders / Respiratory, thoracic and mediastinal disorders / Skin and subcutaneous tissue disorders",1,TRUE
"EUCTR","10028395 - Musculoskeletal and connective tissue disorders / 10040785 - Skin and subcutaneous tissue disorders","Musculoskeletal and connective tissue disorders / Skin and subcutaneous tissue disorders",1,TRUE
"EUCTR","10028395 - Musculoskeletal and connective tissue disorders / 10047065 - Vascular disorders","Musculoskeletal and connective tissue disorders / Vascular disorders",1,TRUE
"EUCTR","10029104 - Neoplasms benign, malignant and unspecified incl cysts and polyps / 10038359 - Renal and urinary disorders / 10042613 - Surgical and medical procedures","Neoplasms benign, malignant and unspecified (incl cysts and polyps) / Renal and urinary disorders / Surgical and medical procedures",1,TRUE
"EUCTR","10029104 - Neoplasms benign, malignant and unspecified incl cysts and polyps / 10038738 - Respiratory, thoracic and mediastinal disorders / 10047065 - Vascular disorders","Neoplasms benign, malignant and unspecified (incl cysts and polyps) / Respiratory, thoracic and mediastinal disorders / Vascular disorders",1,TRUE
"EUCTR","10029205 - Nervous system disorders / 10042613 - Surgical and medical procedures","Nervous system disorders / Surgical and medical procedures",1,TRUE
"EUCTR","10029205 - Nervous system disorders / 10047065 - Vascular disorders","Nervous system disorders / Vascular disorders",1,TRUE
"EUCTR","10036585 - Pregnancy, puerperium and perinatal conditions / 10038738 - Respiratory, thoracic and mediastinal disorders","Pregnancy, puerperium and perinatal conditions / Respiratory, thoracic and mediastinal disorders",1,TRUE
"EUCTR","10037175 - Psychiatric disorders / 10038359 - Renal and urinary disorders / 10042613 - Surgical and medical procedures","Psychiatric disorders / Renal and urinary disorders / Surgical and medical procedures",1,TRUE
"EUCTR","10038359 - Renal and urinary disorders / 10042613 - Surgical and medical procedures","Renal and urinary disorders / Surgical and medical procedures",1,TRUE
"EUCTR","10038359 - Renal and urinary disorders / 10047065 - Vascular disorders","Renal and urinary disorders / Vascular disorders",1,TRUE
"EUCTR","10038738 - Respiratory, thoracic and mediastinal disorders / 10042613 - Surgical and medical procedures","Respiratory, thoracic and mediastinal disorders / Surgical and medical procedures",1,TRUE
