"register","raw","normalised","n_trials","changed"
"CTIS","Iceland / Denmark / Norway / Sweden","Denmark / Iceland / Norway / Sweden",1,TRUE
"CTIS","Iceland / Poland / Denmark / Italy","Denmark / Iceland / Italy / Poland",1,TRUE
"CTIS","Iceland / Sweden","Iceland / Sweden",1,FALSE
"CTIS","Ireland / Austria / Germany / Spain / Romania / Poland / Italy / Hungary / Netherlands / France / Czechia / Belgium","Austria / Belgium / Czech Republic / France / Germany / Hungary / Ireland / Italy / Netherlands / Poland / Romania / Spain",1,TRUE
"CTIS","Ireland / Austria / Italy / Spain / Belgium / Germany / Poland","Austria / Belgium / Germany / Ireland / Italy / Poland / Spain",1,TRUE
"CTIS","Ireland / Belgium / Austria / France / Germany / Spain / Czechia / Italy","Austria / Belgium / Czech Republic / France / Germany / Ireland / Italy / Spain",1,TRUE
"CTIS","Ireland / Belgium / Denmark / Spain / Portugal / Netherlands / Czechia / Greece / Italy","Belgium / Czech Republic / Denmark / Greece / Ireland / Italy / Netherlands / Portugal / Spain",1,TRUE
"CTIS","Ireland / Belgium / Germany / Italy / Norway / Spain / Austria / Sweden / France / Romania / Czechia","Austria / Belgium / Czech Republic / France / Germany / Ireland / Italy / Norway / Romania / Spain / Sweden",1,TRUE
"CTIS","Ireland / Belgium / Netherlands / Greece","Belgium / Greece / Ireland / Netherlands",1,TRUE
"CTIS","Ireland / Belgium / Spain / Sweden / Finland / Netherlands / Czechia / Germany / Denmark / Norway / Austria / France / Italy","Austria / Belgium / Czech Republic / Denmark / Finland / France / Germany / Ireland / Italy / Netherlands / Norway / Spain / Sweden",1,TRUE
"CTIS","Ireland / Bulgaria / Hungary / Romania / Belgium / Greece / Slovakia","Belgium / Bulgaria / Greece / Hungary / Ireland / Romania / Slovakia",1,TRUE
"CTIS","Ireland / Denmark","Denmark / Ireland",1,TRUE
"CTIS","Ireland / Denmark / Czechia / Poland / Germany / Italy / Bulgaria","Bulgaria / Czech Republic / Denmark / Germany / Ireland / Italy / Poland",1,TRUE
"CTIS","Ireland / Denmark / Italy","Denmark / Ireland / Italy",1,TRUE
"CTIS","Ireland / Denmark / Italy / France / Hungary","Denmark / France / Hungary / Ireland / Italy",1,TRUE
"CTIS","Ireland / Denmark / Spain / Italy / Romania / France","Denmark / France / Ireland / Italy / Romania / Spain",1,TRUE
"CTIS","Ireland / France","France / Ireland",1,TRUE
"CTIS","Ireland / France / Spain / Belgium / Croatia / Poland / Austria","Austria / Belgium / Croatia / France / Ireland / Poland / Spain",1,TRUE
"CTIS","Ireland / France / Spain / Germany / Poland / Italy","France / Germany / Ireland / Italy / Poland / Spain",1,TRUE
"CTIS","Ireland / Germany / Finland / Italy / Spain / Bulgaria / France / Hungary / Greece / Romania / Portugal","Bulgaria / Finland / France / Germany / Greece / Hungary / Ireland / Italy / Portugal / Romania / Spain",1,TRUE
"CTIS","Ireland / Germany / Italy / France","France / Germany / Ireland / Italy",1,TRUE
"CTIS","Ireland / Germany / Spain","Germany / Ireland / Spain",1,TRUE
"CTIS","Ireland / Germany / Spain / Netherlands / Italy","Germany / Ireland / Italy / Netherlands / Spain",1,TRUE
"CTIS","Ireland / Germany / Spain / Netherlands / Italy / France / Belgium","Belgium / France / Germany / Ireland / Italy / Netherlands / Spain",1,TRUE
"CTIS","Ireland / Greece / Czechia / France / Sweden / Belgium / Denmark / Spain / Italy / Germany","Belgium / Czech Republic / Denmark / France / Germany / Greece / Ireland / Italy / Spain / Sweden",1,TRUE
"CTIS","Ireland / Greece / Hungary / Netherlands / France / Denmark / Germany / Poland / Italy / Portugal / Spain / Belgium","Belgium / Denmark / France / Germany / Greece / Hungary / Ireland / Italy / Netherlands / Poland / Portugal / Spain",1,TRUE
"CTIS","Ireland / Greece / Poland / Denmark / Belgium / Spain / France","Belgium / Denmark / France / Greece / Ireland / Poland / Spain",1,TRUE
"CTIS","Ireland / Hungary / Austria / Poland / Germany","Austria / Germany / Hungary / Ireland / Poland",1,TRUE
"CTIS","Ireland / Hungary / Czechia / Germany / Spain / France / Poland","Czech Republic / France / Germany / Hungary / Ireland / Poland / Spain",1,TRUE
"CTIS","Ireland / Hungary / France / Portugal / Sweden / Spain / Germany / Austria / Netherlands / Italy / Romania / Poland / Greece","Austria / France / Germany / Greece / Hungary / Ireland / Italy / Netherlands / Poland / Portugal / Romania / Spain / Sweden",1,TRUE
"CTIS","Ireland / Norway / Belgium / Denmark / Finland / Sweden","Belgium / Denmark / Finland / Ireland / Norway / Sweden",1,TRUE
"CTIS","Ireland / Poland / France / Germany / Greece / Spain / Belgium / Italy","Belgium / France / Germany / Greece / Ireland / Italy / Poland / Spain",1,TRUE
"CTIS","Ireland / Poland / France / Netherlands / Spain / Italy / Germany / Belgium","Belgium / France / Germany / Ireland / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Ireland / Poland / Portugal / Hungary / Germany / Italy / Romania","Germany / Hungary / Ireland / Italy / Poland / Portugal / Romania",1,TRUE
"CTIS","Ireland / Poland / Spain / Italy","Ireland / Italy / Poland / Spain",1,TRUE
"CTIS","Ireland / Portugal / Denmark / Czechia / Lithuania / Germany / Spain / Hungary / Netherlands / Sweden / Belgium / Norway / Poland / Austria / France / Croatia","Austria / Belgium / Croatia / Czech Republic / Denmark / France / Germany / Hungary / Ireland / Lithuania / Netherlands / Norway / Poland / Portugal / Spain / Sweden",1,TRUE
"CTIS","Ireland / Portugal / Germany / Belgium / Hungary / Austria / Poland / France / Spain","Austria / Belgium / France / Germany / Hungary / Ireland / Poland / Portugal / Spain",1,TRUE
"CTIS","Ireland / Portugal / Greece / France / Czechia / Romania / Germany / Italy / Finland / Austria / Belgium / Poland / Spain","Austria / Belgium / Czech Republic / Finland / France / Germany / Greece / Ireland / Italy / Poland / Portugal / Romania / Spain",1,TRUE
"CTIS","Ireland / Slovakia / Hungary / Poland / Spain","Hungary / Ireland / Poland / Slovakia / Spain",1,TRUE
"CTIS","Ireland / Spain / Belgium / Czechia / Germany / France / Italy / Denmark / Finland / Sweden / Poland / Hungary","Belgium / Czech Republic / Denmark / Finland / France / Germany / Hungary / Ireland / Italy / Poland / Spain / Sweden",1,TRUE
"CTIS","Ireland / Spain / Denmark","Denmark / Ireland / Spain",1,TRUE
"CTIS","Ireland / Spain / France / Greece","France / Greece / Ireland / Spain",1,TRUE
"CTIS","Ireland / Spain / France / Netherlands / Austria / Italy / Denmark / Germany","Austria / Denmark / France / Germany / Ireland / Italy / Netherlands / Spain",1,TRUE
"CTIS","Ireland / Spain / France / Romania / Belgium / Germany / Italy / Greece","Belgium / France / Germany / Greece / Ireland / Italy / Romania / Spain",1,TRUE
"CTIS","Ireland / Spain / Germany / Italy","Germany / Ireland / Italy / Spain",1,TRUE
"CTIS","Ireland / Spain / Italy / France","France / Ireland / Italy / Spain",1,TRUE
"CTIS","Ireland / Spain / Portugal","Ireland / Portugal / Spain",1,TRUE
"CTIS","Ireland / Spain / Portugal / Sweden / Estonia / Netherlands / Czechia / Germany / France / Belgium / Poland / Italy / Greece","Belgium / Czech Republic / Estonia / France / Germany / Greece / Ireland / Italy / Netherlands / Poland / Portugal / Spain / Sweden",1,TRUE
"CTIS","Ireland / Sweden / Norway / France","France / Ireland / Norway / Sweden",1,TRUE
"CTIS","Ireland / Sweden / Poland / France","France / Ireland / Poland / Sweden",1,TRUE
"CTIS","Italy / Austria","Austria / Italy",1,TRUE
"CTIS","Italy / Austria / Belgium / Estonia / France / Ireland / Netherlands","Austria / Belgium / Estonia / France / Ireland / Italy / Netherlands",1,TRUE
"CTIS","Italy / Austria / Belgium / Netherlands / Germany / Poland / France / Latvia","Austria / Belgium / France / Germany / Italy / Latvia / Netherlands / Poland",1,TRUE
"CTIS","Italy / Austria / France / Denmark / Greece / Hungary / Poland / Netherlands / Germany / Portugal / Czechia / Spain / Belgium","Austria / Belgium / Czech Republic / Denmark / France / Germany / Greece / Hungary / Italy / Netherlands / Poland / Portugal / Spain",1,TRUE
"CTIS","Italy / Austria / France / Poland","Austria / France / Italy / Poland",1,TRUE
"CTIS","Italy / Austria / Germany","Austria / Germany / Italy",1,TRUE
"CTIS","Italy / Austria / Germany / Hungary / Spain / Norway / Greece / Denmark / Netherlands / Bulgaria / Romania","Austria / Bulgaria / Denmark / Germany / Greece / Hungary / Italy / Netherlands / Norway / Romania / Spain",1,TRUE
"CTIS","Italy / Austria / Greece / Hungary / Netherlands / Finland / France / Portugal / Denmark / Spain / Czechia / Poland / Belgium / Ireland / Germany","Austria / Belgium / Czech Republic / Denmark / Finland / France / Germany / Greece / Hungary / Ireland / Italy / Netherlands / Poland / Portugal / Spain",1,TRUE
"CTIS","Italy / Austria / Poland / France / Germany / Bulgaria / Denmark / Netherlands / Belgium / Greece / Spain / Czechia","Austria / Belgium / Bulgaria / Czech Republic / Denmark / France / Germany / Greece / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Italy / Austria / Poland / Germany / France / Spain / Slovakia / Denmark / Czechia","Austria / Czech Republic / Denmark / France / Germany / Italy / Poland / Slovakia / Spain",1,TRUE
"CTIS","Italy / Austria / Spain / Ireland / Czechia / Poland","Austria / Czech Republic / Ireland / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / Belgium / Czechia / France / Netherlands / Spain","Belgium / Czech Republic / France / Italy / Netherlands / Spain",1,TRUE
"CTIS","Italy / Belgium / Denmark / Spain","Belgium / Denmark / Italy / Spain",1,TRUE
"CTIS","Italy / Belgium / France / Netherlands / Poland","Belgium / France / Italy / Netherlands / Poland",1,TRUE
"CTIS","Italy / Belgium / France / Spain / Denmark / Poland / Czechia","Belgium / Czech Republic / Denmark / France / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / Belgium / France / Spain / Germany","Belgium / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Belgium / France / Spain / Germany / Poland","Belgium / France / Germany / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / Belgium / Germany / Austria / Spain / France","Austria / Belgium / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Belgium / Germany / France / Spain","Belgium / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Belgium / Germany / Spain / France / Netherlands","Belgium / France / Germany / Italy / Netherlands / Spain",1,TRUE
"CTIS","Italy / Belgium / Germany / Spain / Greece / Netherlands / Poland / Austria / France","Austria / Belgium / France / Germany / Greece / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Italy / Belgium / Germany / Spain / Netherlands / Norway / France","Belgium / France / Germany / Italy / Netherlands / Norway / Spain",1,TRUE
"CTIS","Italy / Belgium / Hungary / Germany / Spain / Greece / Poland","Belgium / Germany / Greece / Hungary / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / Belgium / Netherlands / Germany","Belgium / Germany / Italy / Netherlands",1,TRUE
"CTIS","Italy / Belgium / Netherlands / Spain / Denmark / France / Germany","Belgium / Denmark / France / Germany / Italy / Netherlands / Spain",1,TRUE
"CTIS","Italy / Belgium / Poland / Germany / Hungary / Czechia / Spain / Finland / Slovakia / Greece / Bulgaria","Belgium / Bulgaria / Czech Republic / Finland / Germany / Greece / Hungary / Italy / Poland / Slovakia / Spain",1,TRUE
"CTIS","Italy / Belgium / Romania","Belgium / Italy / Romania",1,TRUE
"CTIS","Italy / Belgium / Romania / Portugal / Netherlands / Finland / Spain / Czechia / Bulgaria / Germany / France / Greece / Poland / Sweden / Hungary / Croatia / Estonia / Slovenia / Norway / Slovakia","Belgium / Bulgaria / Croatia / Czech Republic / Estonia / Finland / France / Germany / Greece / Hungary / Italy / Netherlands / Norway / Poland / Portugal / Romania / Slovakia / Slovenia / Spain / Sweden",1,TRUE
"CTIS","Italy / Belgium / Spain","Belgium / Italy / Spain",1,TRUE
"CTIS","Italy / Belgium / Spain / Austria / Czechia / Finland / Sweden / Slovenia","Austria / Belgium / Czech Republic / Finland / Italy / Slovenia / Spain / Sweden",1,TRUE
"CTIS","Italy / Belgium / Spain / France / Germany","Belgium / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Belgium / Spain / France / Poland / Sweden / Finland / Romania","Belgium / Finland / France / Italy / Poland / Romania / Spain / Sweden",1,TRUE
"CTIS","Italy / Belgium / Spain / Germany / Austria / France","Austria / Belgium / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Belgium / Spain / Portugal","Belgium / Italy / Portugal / Spain",1,TRUE
"CTIS","Italy / Belgium / Sweden / Spain / Czechia / Germany / Netherlands / France","Belgium / Czech Republic / France / Germany / Italy / Netherlands / Spain / Sweden",1,TRUE
"CTIS","Italy / Bulgaria / Belgium / Austria / Romania / Germany / Czechia / Netherlands / France / Portugal / Poland / Hungary / Spain","Austria / Belgium / Bulgaria / Czech Republic / France / Germany / Hungary / Italy / Netherlands / Poland / Portugal / Romania / Spain",1,TRUE
"CTIS","Italy / Bulgaria / Denmark / Spain / Poland / Belgium / Hungary / France / Romania / Germany","Belgium / Bulgaria / Denmark / France / Germany / Hungary / Italy / Poland / Romania / Spain",1,TRUE
"CTIS","Italy / Bulgaria / Germany / Spain / Greece / Romania / France / Poland / Netherlands / Austria","Austria / Bulgaria / France / Germany / Greece / Italy / Netherlands / Poland / Romania / Spain",1,TRUE
"CTIS","Italy / Bulgaria / Hungary / Poland / Belgium","Belgium / Bulgaria / Hungary / Italy / Poland",1,TRUE
"CTIS","Italy / Bulgaria / Poland / Romania / France / Spain / Hungary","Bulgaria / France / Hungary / Italy / Poland / Romania / Spain",1,TRUE
"CTIS","Italy / Bulgaria / Spain / Germany / Poland","Bulgaria / Germany / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / Croatia / Hungary / Slovakia / Romania","Croatia / Hungary / Italy / Romania / Slovakia",1,TRUE
"CTIS","Italy / Czechia","Czech Republic / Italy",1,TRUE
"CTIS","Italy / Czechia / Belgium / Croatia / Portugal / Germany / Bulgaria / Lithuania / Spain / Finland / Estonia / Greece / Romania / Slovakia / Latvia / Denmark / Poland","Belgium / Bulgaria / Croatia / Czech Republic / Denmark / Estonia / Finland / Germany / Greece / Italy / Latvia / Lithuania / Poland / Portugal / Romania / Slovakia / Spain",1,TRUE
"CTIS","Italy / Czechia / Bulgaria / Romania / Spain / Germany","Bulgaria / Czech Republic / Germany / Italy / Romania / Spain",1,TRUE
"CTIS","Italy / Czechia / Denmark / France / Spain / Germany / Greece","Czech Republic / Denmark / France / Germany / Greece / Italy / Spain",1,TRUE
"CTIS","Italy / Czechia / Denmark / Netherlands / Ireland / Norway / Greece / Austria / Germany / Belgium / Poland / France / Portugal","Austria / Belgium / Czech Republic / Denmark / France / Germany / Greece / Ireland / Italy / Netherlands / Norway / Poland / Portugal",1,TRUE
"CTIS","Italy / Czechia / France / Hungary / Netherlands / Poland / Spain","Czech Republic / France / Hungary / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Italy / Czechia / Germany","Czech Republic / Germany / Italy",1,TRUE
"CTIS","Italy / Czechia / Germany / France","Czech Republic / France / Germany / Italy",1,TRUE
"CTIS","Italy / Czechia / Germany / France / Denmark / Austria / Spain / Slovakia","Austria / Czech Republic / Denmark / France / Germany / Italy / Slovakia / Spain",1,TRUE
"CTIS","Italy / Czechia / Germany / France / Spain / Denmark","Czech Republic / Denmark / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Czechia / Germany / Greece / Spain / Belgium / France","Belgium / Czech Republic / France / Germany / Greece / Italy / Spain",1,TRUE
"CTIS","Italy / Czechia / Germany / Netherlands / Hungary / Belgium / Spain / Bulgaria / Poland / Latvia / Slovakia / Lithuania","Belgium / Bulgaria / Czech Republic / Germany / Hungary / Italy / Latvia / Lithuania / Netherlands / Poland / Slovakia / Spain",1,TRUE
"CTIS","Italy / Czechia / Germany / Poland / Spain / Belgium / Netherlands / Finland / France","Belgium / Czech Republic / Finland / France / Germany / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Italy / Czechia / Greece / Hungary / Belgium / Denmark / Poland / Spain / France","Belgium / Czech Republic / Denmark / France / Greece / Hungary / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / Czechia / Ireland / Germany / France / Spain / Austria / Poland / Hungary / Romania","Austria / Czech Republic / France / Germany / Hungary / Ireland / Italy / Poland / Romania / Spain",1,TRUE
"CTIS","Italy / Czechia / Netherlands","Czech Republic / Italy / Netherlands",1,TRUE
"CTIS","Italy / Czechia / Netherlands / France / Spain / Germany / Portugal","Czech Republic / France / Germany / Italy / Netherlands / Portugal / Spain",1,TRUE
"CTIS","Italy / Czechia / Poland","Czech Republic / Italy / Poland",1,TRUE
"CTIS","Italy / Czechia / Poland / Bulgaria / Romania / Slovakia","Bulgaria / Czech Republic / Italy / Poland / Romania / Slovakia",1,TRUE
"CTIS","Italy / Czechia / Poland / Hungary","Czech Republic / Hungary / Italy / Poland",1,TRUE
"CTIS","Italy / Czechia / Poland / Slovakia","Czech Republic / Italy / Poland / Slovakia",1,TRUE
"CTIS","Italy / Czechia / Poland / Spain / France / Germany / Belgium / Netherlands","Belgium / Czech Republic / France / Germany / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Italy / Czechia / Romania / Hungary / Poland / Belgium / France / Spain / Norway / Germany","Belgium / Czech Republic / France / Germany / Hungary / Italy / Norway / Poland / Romania / Spain",1,TRUE
"CTIS","Italy / Czechia / Spain / Denmark / Netherlands / France / Greece / Poland / Germany","Czech Republic / Denmark / France / Germany / Greece / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Italy / Denmark / Czechia / Norway / Hungary / Netherlands / Spain / France / Germany / Greece / Slovenia / Poland / Romania","Czech Republic / Denmark / France / Germany / Greece / Hungary / Italy / Netherlands / Norway / Poland / Romania / Slovenia / Spain",1,TRUE
"CTIS","Italy / Denmark / Finland / France / Germany / Spain / Sweden / Poland","Denmark / Finland / France / Germany / Italy / Poland / Spain / Sweden",1,TRUE
"CTIS","Italy / Denmark / France / Poland / Germany / Spain / Belgium","Belgium / Denmark / France / Germany / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / Denmark / Germany","Denmark / Germany / Italy",1,TRUE
"CTIS","Italy / Denmark / Hungary / France / Spain","Denmark / France / Hungary / Italy / Spain",1,TRUE
"CTIS","Italy / Denmark / Poland / Ireland / Sweden / France / Germany / Hungary / Belgium / Spain","Belgium / Denmark / France / Germany / Hungary / Ireland / Italy / Poland / Spain / Sweden",1,TRUE
"CTIS","Italy / Denmark / Portugal / Netherlands / Poland / Sweden / Belgium / Spain / Austria / Germany / France / Czechia / Greece","Austria / Belgium / Czech Republic / Denmark / France / Germany / Greece / Italy / Netherlands / Poland / Portugal / Spain / Sweden",1,TRUE
"CTIS","Italy / Denmark / Spain / France","Denmark / France / Italy / Spain",1,TRUE
"CTIS","Italy / Denmark / Spain / France / Austria / Germany / Ireland","Austria / Denmark / France / Germany / Ireland / Italy / Spain",1,TRUE
"CTIS","Italy / Denmark / Spain / France / Belgium / Poland / Czechia / Sweden","Belgium / Czech Republic / Denmark / France / Italy / Poland / Spain / Sweden",1,TRUE
"CTIS","Italy / Denmark / Spain / Ireland / France / Germany / Netherlands / Austria","Austria / Denmark / France / Germany / Ireland / Italy / Netherlands / Spain",1,TRUE
"CTIS","Italy / Denmark / Spain / Sweden / Germany","Denmark / Germany / Italy / Spain / Sweden",1,TRUE
"CTIS","Italy / Denmark / Spain / Sweden / Netherlands / France","Denmark / France / Italy / Netherlands / Spain / Sweden",1,TRUE
"CTIS","Italy / Finland / Bulgaria / Greece / Belgium / France / Czechia / Slovakia / Denmark / Sweden / Hungary","Belgium / Bulgaria / Czech Republic / Denmark / Finland / France / Greece / Hungary / Italy / Slovakia / Sweden",1,TRUE
"CTIS","Italy / Finland / Spain","Finland / Italy / Spain",1,TRUE
"CTIS","Italy / Finland / Spain / Belgium / Austria / Poland / Germany / Greece / France / Czechia / Norway / Ireland / Portugal / Denmark / Sweden","Austria / Belgium / Czech Republic / Denmark / Finland / France / Germany / Greece / Ireland / Italy / Norway / Poland / Portugal / Spain / Sweden",1,TRUE
"CTIS","Italy / France / Belgium / Germany","Belgium / France / Germany / Italy",1,TRUE
"CTIS","Italy / France / Belgium / Germany / Spain","Belgium / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / France / Belgium / Hungary / Denmark / Romania / Croatia / Bulgaria / Czechia / Portugal / Slovakia / Austria / Poland / Spain / Netherlands / Germany","Austria / Belgium / Bulgaria / Croatia / Czech Republic / Denmark / France / Germany / Hungary / Italy / Netherlands / Poland / Portugal / Romania / Slovakia / Spain",1,TRUE
"CTIS","Italy / France / Belgium / Spain / Denmark","Belgium / Denmark / France / Italy / Spain",1,TRUE
"CTIS","Italy / France / Belgium / Spain / Germany / Austria","Austria / Belgium / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / France / Czechia / Bulgaria / Germany / Slovakia / Croatia / Spain / Belgium / Greece / Hungary / Poland / Portugal / Romania","Belgium / Bulgaria / Croatia / Czech Republic / France / Germany / Greece / Hungary / Italy / Poland / Portugal / Romania / Slovakia / Spain",1,TRUE
"CTIS","Italy / France / Czechia / Hungary / Spain / Germany / Poland","Czech Republic / France / Germany / Hungary / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / France / Czechia / Poland / Spain","Czech Republic / France / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / France / Germany","France / Germany / Italy",1,TRUE
"CTIS","Italy / France / Germany / Belgium / Spain","Belgium / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / France / Germany / Spain / Czechia / Bulgaria","Bulgaria / Czech Republic / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / France / Germany / Spain / Denmark / Netherlands","Denmark / France / Germany / Italy / Netherlands / Spain",1,TRUE
"CTIS","Italy / France / Greece / Germany / Denmark / Netherlands / Austria / Spain / Poland / Belgium / Czechia / Hungary / Bulgaria","Austria / Belgium / Bulgaria / Czech Republic / Denmark / France / Germany / Greece / Hungary / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Italy / France / Ireland / Belgium / Sweden / Germany / Netherlands / Norway / Spain","Belgium / France / Germany / Ireland / Italy / Netherlands / Norway / Spain / Sweden",1,TRUE
"CTIS","Italy / France / Ireland / Spain","France / Ireland / Italy / Spain",1,TRUE
"CTIS","Italy / France / Ireland / Spain / Norway / Germany / Bulgaria","Bulgaria / France / Germany / Ireland / Italy / Norway / Spain",1,TRUE
"CTIS","Italy / France / Netherlands / Belgium / Spain / Germany / Denmark","Belgium / Denmark / France / Germany / Italy / Netherlands / Spain",1,TRUE
"CTIS","Italy / France / Netherlands / Germany","France / Germany / Italy / Netherlands",1,TRUE
"CTIS","Italy / France / Netherlands / Poland / Denmark / Spain / Germany","Denmark / France / Germany / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Italy / France / Norway / Spain / Belgium / Austria / Germany / Netherlands / Denmark / Czechia","Austria / Belgium / Czech Republic / Denmark / France / Germany / Italy / Netherlands / Norway / Spain",1,TRUE
"CTIS","Italy / France / Poland / Germany / Greece / Czechia / Spain","Czech Republic / France / Germany / Greece / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / France / Poland / Germany / Hungary / Spain / Netherlands / Czechia / Austria","Austria / Czech Republic / France / Germany / Hungary / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Italy / France / Poland / Germany / Portugal / Spain / Hungary","France / Germany / Hungary / Italy / Poland / Portugal / Spain",1,TRUE
"CTIS","Italy / France / Poland / Germany / Spain / Belgium / Ireland / Portugal / Netherlands","Belgium / France / Germany / Ireland / Italy / Netherlands / Poland / Portugal / Spain",1,TRUE
"CTIS","Italy / France / Poland / Spain","France / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / France / Romania / Spain / Sweden / Belgium / Poland / Austria / Netherlands / Hungary / Germany / Czechia / Portugal / Finland / Denmark","Austria / Belgium / Czech Republic / Denmark / Finland / France / Germany / Hungary / Italy / Netherlands / Poland / Portugal / Romania / Spain / Sweden",1,TRUE
"CTIS","Italy / France / Spain / Austria / Sweden / Denmark / Norway","Austria / Denmark / France / Italy / Norway / Spain / Sweden",1,TRUE
"CTIS","Italy / France / Spain / Belgium / Austria / Germany / Portugal / Netherlands / Poland","Austria / Belgium / France / Germany / Italy / Netherlands / Poland / Portugal / Spain",1,TRUE
"CTIS","Italy / France / Spain / Netherlands","France / Italy / Netherlands / Spain",1,TRUE
"CTIS","Italy / France / Spain / Netherlands / Denmark / Belgium","Belgium / Denmark / France / Italy / Netherlands / Spain",1,TRUE
"CTIS","Italy / France / Sweden / Belgium / Greece / Ireland / Germany / Spain","Belgium / France / Germany / Greece / Ireland / Italy / Spain / Sweden",1,TRUE
"CTIS","Italy / France / Sweden / Spain","France / Italy / Spain / Sweden",1,TRUE
"CTIS","Italy / Germany / Austria","Austria / Germany / Italy",1,TRUE
"CTIS","Italy / Germany / Austria / Portugal / Belgium / Spain / Poland","Austria / Belgium / Germany / Italy / Poland / Portugal / Spain",1,TRUE
"CTIS","Italy / Germany / Belgium / France","Belgium / France / Germany / Italy",1,TRUE
"CTIS","Italy / Germany / Belgium / France / Netherlands / Bulgaria / Hungary / Poland","Belgium / Bulgaria / France / Germany / Hungary / Italy / Netherlands / Poland",1,TRUE
"CTIS","Italy / Germany / Belgium / France / Spain","Belgium / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Germany / Belgium / Greece / Czechia / Spain","Belgium / Czech Republic / Germany / Greece / Italy / Spain",1,TRUE
"CTIS","Italy / Germany / Belgium / Netherlands","Belgium / Germany / Italy / Netherlands",1,TRUE
"CTIS","Italy / Germany / Czechia","Czech Republic / Germany / Italy",1,TRUE
"CTIS","Italy / Germany / Czechia / France / Hungary / Poland / Belgium / Spain","Belgium / Czech Republic / France / Germany / Hungary / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / Germany / Czechia / Spain","Czech Republic / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Germany / Czechia / Spain / France / Belgium","Belgium / Czech Republic / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Germany / Czechia / Spain / France / Bulgaria","Bulgaria / Czech Republic / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Germany / Denmark / Poland / Spain","Denmark / Germany / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / Germany / Denmark / Poland / Spain / France / Greece / Netherlands / Hungary","Denmark / France / Germany / Greece / Hungary / Italy / Netherlands / Poland / Spain",1,TRUE
"CTIS","Italy / Germany / Denmark / Spain","Denmark / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Germany / France / Austria / Czechia / Hungary / Portugal / Romania / Spain / Poland / Slovakia / Netherlands","Austria / Czech Republic / France / Germany / Hungary / Italy / Netherlands / Poland / Portugal / Romania / Slovakia / Spain",1,TRUE
"CTIS","Italy / Germany / France / Belgium / Netherlands / Poland","Belgium / France / Germany / Italy / Netherlands / Poland",1,TRUE
"CTIS","Italy / Germany / France / Belgium / Spain / Austria","Austria / Belgium / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Germany / France / Czechia / Denmark / Spain","Czech Republic / Denmark / France / Germany / Italy / Spain",1,TRUE
"CTIS","Italy / Germany / France / Poland / Belgium / Spain","Belgium / France / Germany / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / Germany / France / Poland / Ireland / Romania / Bulgaria / Lithuania","Bulgaria / France / Germany / Ireland / Italy / Lithuania / Poland / Romania",1,TRUE
"CTIS","Italy / Germany / France / Poland / Spain / Hungary / Belgium / Bulgaria","Belgium / Bulgaria / France / Germany / Hungary / Italy / Poland / Spain",1,TRUE
"CTIS","Italy / Germany / France / Poland / Spain / Netherlands","France / Germany / Italy / Netherlands / Poland / Spain",1,TRUE
