"register","raw","normalised","n_trials","changed"
"EUCTR","Ascites","Ascites",5,FALSE
"EUCTR","Atopic asthma","Atopic asthma",5,FALSE
"EUCTR","Bacterial infection","Bacterial infection",5,FALSE
"EUCTR","Bacterial infection due to staphylococcus aureus","Bacterial infection due to staphylococcus aureus",5,FALSE
"EUCTR","Behcets disease","Behcets disease",5,FALSE
"EUCTR","Bone metastases","Bone metastases",5,FALSE
"EUCTR","Bowel preparation","Bowel preparation",5,FALSE
"EUCTR","Brain tumor","Brain tumour",5,TRUE
"EUCTR","COVID-19 immunisation","COVID-19 immunisation",5,FALSE
"EUCTR","Cardiac amyloidosis / Hereditary neuropathic amyloidosis","Cardiac amyloidosis / Hereditary neuropathic amyloidosis",5,FALSE
"EUCTR","Cardiovascular disorder","Cardiovascular disorder",5,FALSE
"EUCTR","Charcot-Marie-Tooth disease","Charcot-marie-tooth disease",5,TRUE
"EUCTR","Cholangiocarcinoma","Cholangiocarcinoma",5,FALSE
"EUCTR","Chronic hand eczema","Chronic hand eczema",5,FALSE
"EUCTR","Chronic myelogenous leukemia","Chronic myelogenous leukaemia",5,TRUE
"EUCTR","Chronic myeloid leukemia","Chronic myeloid leukaemia",5,TRUE
"EUCTR","Chronic obstructive airways disease","Chronic obstructive airways disease",5,FALSE
"EUCTR","Chronic obstructive airways disease / COPD","Chronic obstructive airways disease / COPD",5,FALSE
"EUCTR","Chronic renal failure","Chronic renal failure",5,FALSE
"EUCTR","Chronic renal failure anaemia","Chronic renal failure anaemia",5,FALSE
"EUCTR","Chronic rhinosinusitis with nasal polyps","Chronic rhinosinusitis with nasal polyps",5,FALSE
"EUCTR","Chronic thromboembolic pulmonary hypertension","Chronic thromboembolic pulmonary hypertension",5,FALSE
"EUCTR","Cluster headache","Cluster headache",5,FALSE
"EUCTR","Cocaine dependence","Cocaine dependence",5,FALSE
"EUCTR","Cold urticaria","Cold urticaria",5,FALSE
"EUCTR","Colon cancer NOS","Colon cancer NOS",5,FALSE
"EUCTR","Common cold","Common cold",5,FALSE
"EUCTR","Congenital adrenal hyperplasia","Congenital adrenal hyperplasia",5,FALSE
"EUCTR","Congenital heart disease NOS","Congenital heart disease NOS",5,FALSE
"EUCTR","Corneal neovascularisation","Corneal neovascularisation",5,FALSE
"EUCTR","Coronary heart disease","Coronary heart disease",5,FALSE
"EUCTR","Cryopyrin associated periodic syndrome","Cryopyrin associated periodic syndrome",5,FALSE
"EUCTR","Cystic fibrosis pulmonary exacerbation","Cystic fibrosis pulmonary exacerbation",5,FALSE
"EUCTR","Cystinosis","Cystinosis",5,FALSE
"EUCTR","Dependence on opiates","Dependence on opiates",5,FALSE
"EUCTR","Diarrhea predominant irritable bowel syndrome / Diarrhoea predominant irritable bowel syndrome","Diarrhoea predominant irritable bowel syndrome",5,TRUE
"EUCTR","Diffuse large B-cell lymphoma recurrent","Diffuse large b-cell lymphoma",5,TRUE
"EUCTR","Disease Parkinsons / Parkinsons disease","Disease parkinsons / Parkinsons disease",5,TRUE
"EUCTR","Endocrine neoplasms malignant and unspecified","Endocrine neoplasms malignant and unspecified",5,FALSE
"EUCTR","Esophageal cancer","Oesophageal cancer",5,TRUE
"EUCTR","Fat tissue increased","Fat tissue increased",5,FALSE
"EUCTR","Fibroids / Intramural leiomyoma of uterus / Uterine fibroids","Fibroids / Intramural leiomyoma of uterus / Uterine fibroids",5,FALSE
"EUCTR","Follicle centre lymphomas, follicular grade I, II, III","Follicle centre lymphomas, follicular grade i, ii, III",5,TRUE
"EUCTR","Gastric cancer / Gastroesophageal cancer","Gastric cancer / Gastrooesophageal cancer",5,TRUE
"EUCTR","Gastroesophageal cancer","Gastrooesophageal cancer",5,TRUE
"EUCTR","Gestational diabetes","Gestational diabetes",5,FALSE
"EUCTR","Glaucoma / Ocular hypertension","Glaucoma / Ocular hypertension",5,FALSE
"EUCTR","HCV","HCV",5,FALSE
"EUCTR","HER-2 positive breast cancer / HER2 positive breast cancer","HER-2 positive breast cancer / Her2 positive breast cancer",5,TRUE
"EUCTR","HIV positive","HIV positive",5,FALSE
"EUCTR","Hay fever","Hay fever",5,FALSE
"EUCTR","Hemophilia A Factor VIII","Haemophilia a factor VIII",5,TRUE
"EUCTR","Hemophilia A with anti factor VIII / Hemophilia B with anti factor IX","Haemophilia a with anti factor VIII / Haemophilia b with anti factor IX",5,TRUE
"EUCTR","Hemophilia A without inhibitors","Haemophilia a without inhibitors",5,TRUE
"EUCTR","Hepatocellular carcinoma recurrent","Hepatocellular carcinoma",5,TRUE
"EUCTR","Hepatocellular carcinoma resectable","Hepatocellular carcinoma resectable",5,FALSE
"EUCTR","Hormone-dependent prostate cancer","Hormone-dependent prostate cancer",5,FALSE
"EUCTR","Hyperbaric oxygen therapy","Hyperbaric oxygen therapy",5,FALSE
"EUCTR","Hypoactive sexual desire disorder","Hypoactive sexual desire disorder",5,FALSE
"EUCTR","Hyponatremia","Hyponatremia",5,FALSE
"EUCTR","Hypoparathyroidism","Hypoparathyroidism",5,FALSE
"EUCTR","Hypothyroidism","Hypothyroidism",5,FALSE
"EUCTR","ITP","ITP",5,FALSE
"EUCTR","Idiopathic urticaria","Idiopathic urticaria",5,FALSE
"EUCTR","Ileitis terminal","Ileitis terminal",5,FALSE
"EUCTR","In vitro fertilisation","In vitro fertilisation",5,FALSE
"EUCTR","Infertility male","Infertility male",5,FALSE
"EUCTR","Inflammatory bowel disease","Inflammatory bowel disease",5,FALSE
"EUCTR","Intensive care","Intensive care",5,FALSE
"EUCTR","Labour pain","Labour pain",5,FALSE
"EUCTR","Lateral epicondylitis","Lateral epicondylitis",5,FALSE
"EUCTR","Liver failure","Liver failure",5,FALSE
"EUCTR","Local anaesthesia","Local anaesthesia",5,FALSE
"EUCTR","Lower urinary tract infection","Lower urinary tract infection",5,FALSE
"EUCTR","Lung neoplasm","Lung neoplasm",5,FALSE
"EUCTR","Lymphomas non-Hodgkins T-cell","Lymphomas non-hodgkins t-cell",5,TRUE
"EUCTR","MALT lymphoma","MALT lymphoma",5,FALSE
"EUCTR","MRI","MRI",5,FALSE
"EUCTR","Major depression / Major depressive disorder NOS","Major depression / Major depressive disorder NOS",5,FALSE
"EUCTR","Marfans syndrome","Marfans syndrome",5,FALSE
"EUCTR","Meningococcal infection","Meningococcal infection",5,FALSE
"EUCTR","Metastatic bone pain","Bone pain",5,TRUE
"EUCTR","Metastatic colon cancer","Colon cancer",5,TRUE
"EUCTR","Migraine headache","Migraine headache",5,FALSE
"EUCTR","Multiple sclerosis relapse / Relapsing-remitting multiple sclerosis","Multiple sclerosis / Relapsing-remitting multiple sclerosis",5,TRUE
"EUCTR","Myelodysplastic syndrome NOS","Myelodysplastic syndrome NOS",5,FALSE
"EUCTR","Myeloma","Myeloma",5,FALSE
"EUCTR","Myocardial infarction acute","Myocardial infarction acute",5,FALSE
"EUCTR","Neoplasm","Neoplasm",5,FALSE
"EUCTR","Nephrotic syndrome","Nephrotic syndrome",5,FALSE
"EUCTR","Neuralgia","Neuralgia",5,FALSE
"EUCTR","Neuromyelitis optica","Neuromyelitis optica",5,FALSE
"EUCTR","Nicotine dependence","Nicotine dependence",5,FALSE
"EUCTR","Nocturnal polyuria","Nocturnal polyuria",5,FALSE
"EUCTR","Non-Hodgkins lymphomas unspecified histology indolent","Non-hodgkins lymphomas unspecified histology indolent",5,TRUE
"EUCTR","Non-small cell lung cancer stage IIIA / Non-small cell lung cancer stage IIIB","Non-small cell lung cancer",5,TRUE
"EUCTR","Obsessive-compulsive disorder","Obsessive-compulsive disorder",5,FALSE
"EUCTR","Osler-Weber-Rendu disease","Osler-weber-rendu disease",5,TRUE
"EUCTR","Ovarian cancer stage III / Ovarian cancer stage IV","Ovarian cancer",5,TRUE
"EUCTR","Pancreatic insufficiency","Pancreatic insufficiency",5,FALSE
"EUCTR","Partial seizures NOS","Partial seizures NOS",5,FALSE
"EUCTR","Penile cancer","Penile cancer",5,FALSE
"EUCTR","Peripheral arterial occlusive disease","Peripheral arterial occlusive disease",5,FALSE
"EUCTR","Peritoneal carcinomatosis","Peritoneal carcinomatosis",5,FALSE
"EUCTR","Phenylketonuria PKU","Phenylketonuria PKU",5,FALSE
"EUCTR","Plaque psoriasis / Psoriasis","Plaque psoriasis / Psoriasis",5,FALSE
"EUCTR","Pneumonia viral NOS","Pneumonia viral NOS",5,FALSE
"EUCTR","Polycystic ovaries","Polycystic ovaries",5,FALSE
"EUCTR","Post-traumatic pain","Post-traumatic pain",5,FALSE
"EUCTR","Postoperative ileus","Postoperative ileus",5,FALSE
"EUCTR","Primary immunodeficiency syndromes","Primary immunodeficiency syndromes",5,FALSE
"EUCTR","Procedural pain","Procedural pain",5,FALSE
"EUCTR","Progression of non small cell lung cancer","Non small cell lung cancer",5,TRUE
"EUCTR","Prophylaxis against postoperative nausea and vomiting","Prophylaxis against postoperative nausea and vomiting",5,FALSE
"EUCTR","Pseudoxanthoma elasticum","Pseudoxanthoma elasticum",5,FALSE
"EUCTR","Psoriasis of scalp","Psoriasis of scalp",5,FALSE
"EUCTR","Raynauds phenomenon","Raynauds phenomenon",5,FALSE
"EUCTR","Relapsing multiple sclerosis","Relapsing multiple sclerosis",5,FALSE
"EUCTR","Renal anaemia","Renal anaemia",5,FALSE
"EUCTR","Renal cell cancer","Renal cell cancer",5,FALSE
"EUCTR","Renal cell carcinoma stage unspecified","Renal cell carcinoma",5,TRUE
"EUCTR","Renal cell carcinomas","Renal cell carcinomas",5,FALSE
"EUCTR","Renal failure chronic","Renal failure chronic",5,FALSE
"EUCTR","Reproductive system and breast disorders","Reproductive system and breast disorders",5,FALSE
"EUCTR","Respiratory infection","Respiratory infection",5,FALSE
"EUCTR","Rhinitis","Rhinitis",5,FALSE
"EUCTR","STEMI","STEMI",5,FALSE
"EUCTR","Schizoaffective disorder / Schizophrenia","Schizoaffective disorder / Schizophrenia",5,FALSE
"EUCTR","Schnitzlers syndrome","Schnitzlers syndrome",5,FALSE
"EUCTR","Sedation during medical procedure","Sedation during medical procedure",5,FALSE
"EUCTR","Severe myoclonic epilepsy of infancy","Severe myoclonic epilepsy of infancy",5,FALSE
"EUCTR","Sleep disorder","Sleep disorder",5,FALSE
"EUCTR","Small cell lung cancer stage unspecified","Small cell lung cancer",5,TRUE
"EUCTR","Soft tissue sarcoma","Soft tissue sarcoma",5,FALSE
"EUCTR","Spondyloarthropathy","Spondyloarthropathy",5,FALSE
"EUCTR","Subarachnoid haemorrhage","Subarachnoid haemorrhage",5,FALSE
"EUCTR","Subarachnoid hemorrhage","Subarachnoid hemorrhage",5,FALSE
"EUCTR","Syndrome Sjogrens","Syndrome sjogrens",5,TRUE
"EUCTR","Thrombocytopenias","Thrombocytopenias",5,FALSE
"EUCTR","Thyroid cancer metastatic","Thyroid cancer",5,TRUE
"EUCTR","Tourettes syndrome","Tourettes syndrome",5,FALSE
"EUCTR","Treatment-resistant schizophrenia","Treatment-resistant schizophrenia",5,FALSE
"EUCTR","Type II diabetes mellitus with renal manifestations","Type 2 diabetes mellitus with renal manifestations",5,TRUE
"EUCTR","Von Willebrands factor deficiency","Von willebrands factor deficiency",5,TRUE
"EUCTR","Weight loss","Weight loss",5,FALSE
"EUCTR","Wet macular degeneration","Wet macular degeneration",5,FALSE
"EUCTR","Xerostomia","Xerostomia",5,FALSE
"EUCTR","AGVHD","AGVHD",4,FALSE
"EUCTR","Abdominal aneurysm","Abdominal aneurysm",4,FALSE
"EUCTR","Abdominal obesity","Abdominal obesity",4,FALSE
"EUCTR","Acute bronchiolitis","Acute bronchiolitis",4,FALSE
"EUCTR","Acute coronary syndrome / Non ST segment elevation acute coronary syndrome","Acute coronary syndrome / Non ST segment elevation acute coronary syndrome",4,FALSE
"EUCTR","Acute hepatitis C","Acute hepatitis c",4,TRUE
"EUCTR","Acute lymphoblastic leukemia / Acute lymphoblastic leukemia recurrent","Acute lymphoblastic leukaemia",4,TRUE
"EUCTR","Acute lymphocytic leukaemia","Acute lymphocytic leukaemia",4,FALSE
"EUCTR","Acute myeloblastic leukemia","Acute myeloblastic leukaemia",4,TRUE
"EUCTR","Advanced breast cancer / Metastatic breast cancer","Breast cancer",4,TRUE
"EUCTR","Age-related macular degeneration / Wet macular degeneration","Age-related macular degeneration / Wet macular degeneration",4,FALSE
"EUCTR","Agitation","Agitation",4,FALSE
"EUCTR","Alagille syndrome","Alagille syndrome",4,FALSE
"EUCTR","Allergic asthma / Allergic rhinitis / Allergic rhinitis due to pollen / Allergic rhinoconjunctivitis / Seasonal allergic rhinitis","Allergic asthma / Allergic rhinitis / Allergic rhinitis due to pollen / Allergic rhinoconjunctivitis / Seasonal allergic rhinitis",4,FALSE
"EUCTR","Allergy","Allergy",4,FALSE
"EUCTR","Allogenic bone marrow transplantation therapy","Allogenic bone marrow transplantation therapy",4,FALSE
"EUCTR","Alzheimers disease / Alzheimers disease incl subtypes","Alzheimers disease / Alzheimers disease incl subtypes",4,FALSE
"EUCTR","Alzheimers disease incl subtypes / Prodromal Alzheimers disease","Alzheimers disease incl subtypes / Prodromal alzheimers disease",4,TRUE
"EUCTR","Anaemia","Anaemia",4,FALSE
"EUCTR","Anaemia iron deficiency / Iron deficiency anaemia","Anaemia iron deficiency / Iron deficiency anaemia",4,FALSE
"EUCTR","Analgesic effect","Analgesic effect",4,FALSE
"EUCTR","Anemia / Chronic kidney disease","Anemia / Chronic kidney disease",4,FALSE
"EUCTR","Anesthesia procedure","Anesthesia procedure",4,FALSE
"EUCTR","Aortic stenosis","Aortic stenosis",4,FALSE
"EUCTR","Appendicitis","Appendicitis",4,FALSE
"EUCTR","Arginase deficiency","Arginase deficiency",4,FALSE
"EUCTR","Arthralgia","Arthralgia",4,FALSE
"EUCTR","Arthritis","Arthritis",4,FALSE
"EUCTR","Associated with APAH / Familial FPAH / Idiopathic IPAH","Associated with APAH / Familial FPAH / Idiopathic IPAH",4,FALSE
"EUCTR","Asthma / Respiratory, thoracic and mediastinal disorders","Asthma / Respiratory, thoracic and mediastinal disorders",4,FALSE
"EUCTR","Autoimmune thrombocytopenia","Autoimmune thrombocytopenia",4,FALSE
"EUCTR","Back surgery","Back surgery",4,FALSE
"EUCTR","Basal cell nevus syndrome","Basal cell nevus syndrome",4,FALSE
"EUCTR","Benign essential hypertension","Benign essential hypertension",4,FALSE
"EUCTR","Benign prostatic hypertrophy","Benign prostatic hypertrophy",4,FALSE
"EUCTR","Beta-lactam antibiotic resistance","Beta-lactam antibiotic resistance",4,FALSE
"EUCTR","Bipolar disorder","Bipolar disorder",4,FALSE
"EUCTR","Brain stem glioma","Brain stem glioma",4,FALSE
"EUCTR","Breast cancer stage unspecified","Breast cancer",4,TRUE
"EUCTR","Bronchitis acute","Bronchitis acute",4,FALSE
"EUCTR","Calciphylaxis","Calciphylaxis",4,FALSE
"EUCTR","Cardiac failure chronic","Cardiac failure chronic",4,FALSE
"EUCTR","Central retinal vein occlusion / Macular edema","Central retinal vein occlusion / Macular edema",4,FALSE
"EUCTR","Cessation of smoking","Cessation of smoking",4,FALSE
"EUCTR","Chagas disease","Chagas disease",4,FALSE
"EUCTR","Choroideremia","Choroideremia",4,FALSE
"EUCTR","Chronic granulomatous disease","Chronic granulomatous disease",4,FALSE
"EUCTR","Chronic hepatitis B / Hepatitis B","Chronic hepatitis b / Hepatitis b",4,TRUE
"EUCTR","Chronic ischemic heart disease, unspecified","Chronic ischemic heart disease, unspecified",4,FALSE
"EUCTR","Chronic kidney disease / Type 2 diabetes mellitus","Chronic kidney disease / Type 2 diabetes mellitus",4,FALSE
"EUCTR","Chronic kidney disease stage 3 / Chronic kidney disease stage 4","Chronic kidney disease",4,TRUE
"EUCTR","Chronic myeloid leukaemia / Chronic myeloid leukemia","Chronic myeloid leukaemia",4,TRUE
"EUCTR","Chronic obstructive lung disease","Chronic obstructive lung disease",4,FALSE
"EUCTR","Chronic periodontitis","Chronic periodontitis",4,FALSE
"EUCTR","Cognitive deterioration","Cognitive deterioration",4,FALSE
"EUCTR","Colitis collagenous","Colitis collagenous",4,FALSE
"EUCTR","Colon cancer metastatic","Colon cancer",4,TRUE
"EUCTR","Colon neoplasm","Colon neoplasm",4,FALSE
"EUCTR","Colorectal adenocarcinoma","Colorectal adenocarcinoma",4,FALSE
"EUCTR","Complex regional pain syndrome Type I / Complex regional pain syndrome Type II","Complex regional pain syndrome type 1 / Complex regional pain syndrome type 2",4,TRUE
"EUCTR","Congenital CMV infection","Congenital CMV infection",4,FALSE
"EUCTR","Conjunctivitis allergic / Rhinitis allergic","Conjunctivitis allergic / Rhinitis allergic",4,FALSE
"EUCTR","Coronavirus test positive","Coronavirus test positive",4,FALSE
"EUCTR","Crohns disease / Disease Crohns","Crohns disease / Disease crohns",4,TRUE
"EUCTR","Cystic fibrosis / Cystic fibrosis lung","Cystic fibrosis / Cystic fibrosis lung",4,FALSE
"EUCTR","Dementia with Lewy bodies","Dementia with lewy bodies",4,TRUE
"EUCTR","Dental caries","Dental caries",4,FALSE
"EUCTR","Dental pain and sensation disorders","Dental pain and sensation disorders",4,FALSE
"EUCTR","Dermatomyositis / Polymyositis","Dermatomyositis / Polymyositis",4,FALSE
"EUCTR","Diabetic macular edema / Eye disorders","Diabetic macular edema / Eye disorders",4,FALSE
"EUCTR","Diarrhea predominant irritable bowel syndrome","Diarrhoea predominant irritable bowel syndrome",4,TRUE
"EUCTR","Diffuse large cell lymphoma Diffuse large B-cell lymphoma Working Formulation","Diffuse large cell lymphoma diffuse large b-cell lymphoma working formulation",4,TRUE
"EUCTR","Disease Crohns / Ulcerative colitis","Disease crohns / Ulcerative colitis",4,TRUE
"EUCTR","Dravet syndrome","Dravet syndrome",4,FALSE
"EUCTR","Dyskinesia","Dyskinesia",4,FALSE
"EUCTR","Ebola disease","Ebola disease",4,FALSE
"EUCTR","Embryo transfer","Embryo transfer",4,FALSE
"EUCTR","Eosinophilic oesophagitis","Eosinophilic oesophagitis",4,FALSE
"EUCTR","Epicondylitis","Epicondylitis",4,FALSE
"EUCTR","Epilepsy / Partial epilepsy","Epilepsy / Partial epilepsy",4,FALSE
"EUCTR","Erectile dysfunction NOS","Erectile dysfunction NOS",4,FALSE
"EUCTR","Essential thrombocythaemia","Essential thrombocythaemia",4,FALSE
"EUCTR","Essential tremor","Essential tremor",4,FALSE
"EUCTR","Factor XIII deficiency","Factor XIII deficiency",4,FALSE
"EUCTR","Fallopian tube cancer / Malignant peritoneal neoplasm / Ovarian epithelial cancer","Fallopian tube cancer / Malignant peritoneal neoplasm / Ovarian epithelial cancer",4,FALSE
"EUCTR","Familial amyloidosis","Familial amyloidosis",4,FALSE
"EUCTR","Fanconis anemia","Fanconis anemia",4,FALSE
"EUCTR","Flu / Influenza A virus infection / Influenza B virus infection / Influenza epidemic","Flu / Influenza a virus infection / Influenza b virus infection / Influenza epidemic",4,TRUE
"EUCTR","Follicle centre lymphoma, follicular grade I, II, III stage II / Follicle centre lymphoma, follicular grade I, II, III stage III / Follicle centre lymphoma, follicular grade I, II, III stage IV","Follicle centre lymphoma, follicular grade i, ii, III",4,TRUE
"EUCTR","Fractured femoral neck","Fractured femoral neck",4,FALSE
"EUCTR","Frontotemporal dementia","Frontotemporal dementia",4,FALSE
"EUCTR","Gambling pathological","Gambling pathological",4,FALSE
"EUCTR","Gastroesophageal reflux disease","Gastrooesophageal reflux disease",4,TRUE
"EUCTR","Gastrointestinal neoplasms malignant and unspecified","Gastrointestinal neoplasms malignant and unspecified",4,FALSE
"EUCTR","Gastrointestinal stromal tumor / Gastrointestinal stromal tumour","Gastrointestinal stromal tumour",4,TRUE
"EUCTR","Gastroparesis","Gastroparesis",4,FALSE
"EUCTR","Gestational diabetes mellitus","Gestational diabetes mellitus",4,FALSE
"EUCTR","Glaucoma and ocular hypertension / Ocular hypertension / Open angle glaucoma","Glaucoma and ocular hypertension / Ocular hypertension / Open angle glaucoma",4,FALSE
"EUCTR","Gout acute","Gout acute",4,FALSE
"EUCTR","Gout flare","Gout flare",4,FALSE
"EUCTR","Graves-Basedow disease","Graves-basedow disease",4,TRUE
"EUCTR","Group B streptococcus neonatal sepsis","Group b streptococcus neonatal sepsis",4,TRUE
"EUCTR","HER2 positive breast cancer","Her2 positive breast cancer",4,TRUE
"EUCTR","Haemangioma","Haemangioma",4,FALSE
"EUCTR","Haematological disorders","Haematological disorders",4,FALSE
"EUCTR","Haematological disorders NEC","Haematological disorders NEC",4,FALSE
"EUCTR","Haemolytic uraemic syndrome / Haemolytic-uraemic syndrome","Haemolytic uraemic syndrome / Haemolytic-uraemic syndrome",4,FALSE
"EUCTR","Haemophilia A Factor VIII / Hemophilia A with anti factor VIII","Haemophilia a factor VIII / Haemophilia a with anti factor VIII",4,TRUE
"EUCTR","Haemophilus infection / Pneumococcal infection","Haemophilus infection / Pneumococcal infection",4,FALSE
"EUCTR","Heart transplant","Heart transplant",4,FALSE
"EUCTR","Heartburn","Heartburn",4,FALSE
"EUCTR","Hemophilia B without inhibitors","Haemophilia b without inhibitors",4,TRUE
"EUCTR","Hepatic encephalopathy","Hepatic encephalopathy",4,FALSE
"EUCTR","Hepatic neoplasm","Hepatic neoplasm",4,FALSE
"EUCTR","Herpes labialis","Herpes labialis",4,FALSE
"EUCTR","Herpes simplex","Herpes simplex",4,FALSE
"EUCTR","Herpes viral infections / Herpes zoster","Herpes viral infections / Herpes zoster",4,FALSE
"EUCTR","Heterozygous familial hypercholesterolaemia","Heterozygous familial hypercholesterolaemia",4,FALSE
"EUCTR","Hodgkins disease","Hodgkins disease",4,FALSE
"EUCTR","Human immunodeficiency virus syndrome","Human immunodeficiency virus syndrome",4,FALSE
"EUCTR","Human immunodeficiency virus type I infection with constitutional disease","Human immunodeficiency virus type 1 infection with constitutional disease",4,TRUE
"EUCTR","Hyperinsulinism","Hyperinsulinism",4,FALSE
"EUCTR","Hyperkalemia","Hyperkalemia",4,FALSE
"EUCTR","Hyperparathyroidism NOS / Hyperparathyroidism secondary","Hyperparathyroidism NOS / Hyperparathyroidism secondary",4,FALSE
"EUCTR","Hyperparathyroidism primary","Hyperparathyroidism primary",4,FALSE
"EUCTR","Hysterectomy","Hysterectomy",4,FALSE
"EUCTR","Immunisation / Immunisations / Prophylactic vaccination / Therapeutic procedures and supportive care NEC","Immunisation / Immunisations / Prophylactic vaccination / Therapeutic procedures and supportive care NEC",4,FALSE
"EUCTR","Inborn errors of metabolism / Lysosomal storage disorders / Metabolism and nutrition disorders","Inborn errors of metabolism / Lysosomal storage disorders / Metabolism and nutrition disorders",4,FALSE
"EUCTR","Induction and maintenance anaesthesia","Induction and maintenance anaesthesia",4,FALSE
"EUCTR","Infantile spasms","Infantile spasms",4,FALSE
"EUCTR","Inflammatory breast cancer","Inflammatory breast cancer",4,FALSE
"EUCTR","Insulin-requiring type II diabetes mellitus / Type II diabetes mellitus","Insulin-requiring type 2 diabetes mellitus / Type 2 diabetes mellitus",4,TRUE
"EUCTR","Intracerebral haemorrhage","Intracerebral haemorrhage",4,FALSE
"EUCTR","Invasive bronchopulmonary aspergillosis","Invasive bronchopulmonary aspergillosis",4,FALSE
"EUCTR","Ischaemic heart disease","Ischaemic heart disease",4,FALSE
"EUCTR","Ischaemic stroke / Ischemic stroke","Ischaemic stroke / Ischemic stroke",4,FALSE
"EUCTR","Juvenile arthritis / Juvenile idiopathic arthritis","Juvenile arthritis / Juvenile idiopathic arthritis",4,FALSE
"EUCTR","Kawasakis disease","Kawasakis disease",4,FALSE
"EUCTR","Keratoconjunctivitis sicca","Keratoconjunctivitis sicca",4,FALSE
"EUCTR","Knee arthroplasty / Postoperative pain","Knee arthroplasty / Postoperative pain",4,FALSE
"EUCTR","Leukaemias acute myeloid","Leukaemias acute myeloid",4,FALSE
"EUCTR","Leukemia","Leukaemia",4,TRUE
"EUCTR","Leukodystrophy","Leukodystrophy",4,FALSE
"EUCTR","Liver cell carcinoma non-resectable","Liver cell carcinoma non-resectable",4,FALSE
"EUCTR","Liver metastases","Liver metastases",4,FALSE
"EUCTR","Liver transplant rejection","Liver transplant rejection",4,FALSE
"EUCTR","Locally advanced breast cancer","Breast cancer",4,TRUE
"EUCTR","Lung adenocarcinoma metastatic","Lung adenocarcinoma",4,TRUE
"EUCTR","Lymphedema","Lymphedema",4,FALSE
"EUCTR","Macular degeneration senile","Macular degeneration senile",4,FALSE
"EUCTR","Macular edema","Macular edema",4,FALSE
"EUCTR","Major depressive disorder","Major depressive disorder",4,FALSE
"EUCTR","Major depressive disorder, single episode","Major depressive disorder, single episode",4,FALSE
"EUCTR","Malignant ascites","Malignant ascites",4,FALSE
"EUCTR","Malignant melanoma stage III","Malignant melanoma",4,TRUE
"EUCTR","Malignant neoplasm of thorax","Malignant neoplasm of thorax",4,FALSE
"EUCTR","Mantle cell lymphoma recurrent / Mantle cell lymphoma refractory","Mantle cell lymphoma",4,TRUE
"EUCTR","Manually entered code. Term in E.1.1 / Type II diabetes mellitus","Manually entered code. term in e.1.1 / Type 2 diabetes mellitus",4,TRUE
"EUCTR","Medullary thyroid cancer","Medullary thyroid cancer",4,FALSE
"EUCTR","Melanoma / Metastatic melanoma","Melanoma",4,TRUE
"EUCTR","Menstrual flow altered / Uterine fibroid","Menstrual flow altered / Uterine fibroid",4,FALSE
"EUCTR","Mesothelioma malignant","Mesothelioma malignant",4,FALSE
"EUCTR","Metabolic syndrome","Metabolic syndrome",4,FALSE
"EUCTR","Metabolism and nutrition disorders / Type 2 diabetes mellitus","Metabolism and nutrition disorders / Type 2 diabetes mellitus",4,FALSE
"EUCTR","Metastatic gastric adenocarcinoma","Gastric adenocarcinoma",4,TRUE
"EUCTR","Microvascular angina","Microvascular angina",4,FALSE
"EUCTR","Miscellaneous and site unspecified neoplasms malignant and unspecified","Miscellaneous and site unspecified neoplasms malignant and unspecified",4,FALSE
"EUCTR","Mucopolysaccharidosis II","Mucopolysaccharidosis II",4,FALSE
"EUCTR","Multifocal motor neuropathy","Multifocal motor neuropathy",4,FALSE
"EUCTR","Multiple myeloma / Multiple myelomas","Multiple myeloma / Multiple myelomas",4,FALSE
"EUCTR","Multiple myeloma / Myeloma","Multiple myeloma / Myeloma",4,FALSE
"EUCTR","Multiple myeloma progression","Multiple myeloma progression",4,FALSE
"EUCTR","Multiple sclerosis / Multiple sclerosis relapse","Multiple sclerosis",4,TRUE
"EUCTR","Muscle spasticity","Muscle spasticity",4,FALSE
"EUCTR","Myasthenia gravis and related conditions","Myasthenia gravis and related conditions",4,FALSE
"EUCTR","Myocardial ischemia","Myocardial ischemia",4,FALSE
"EUCTR","Myoclonic epilepsy","Myoclonic epilepsy",4,FALSE
"EUCTR","Nail psoriasis","Nail psoriasis",4,FALSE
"EUCTR","Narcolepsy and associated conditions","Narcolepsy and associated conditions",4,FALSE
"EUCTR","Nasal polyp","Nasal polyp",4,FALSE
"EUCTR","Neisseria meningitidis infection NOS / Neisseria meningitidis test positive","Neisseria meningitidis infection NOS / Neisseria meningitidis test positive",4,FALSE
"EUCTR","Neuroblastoma recurrent","Neuroblastoma",4,TRUE
"EUCTR","Neurodegenerative disorder","Neurodegenerative disorder",4,FALSE
"EUCTR","Neuronal ceroid lipofuscinosis NOS","Neuronal ceroid lipofuscinosis NOS",4,FALSE
"EUCTR","Niemann-Pick disease","Niemann-pick disease",4,TRUE
"EUCTR","Non-small cell lung cancer / Non-small cell lung cancer stage III","Non-small cell lung cancer",4,TRUE
"EUCTR","Non-small cell lung cancer recurrent / Non-small cell lung cancer stage IV","Non-small cell lung cancer",4,TRUE
"EUCTR","Non-transfusion dependent thalassemia","Non-transfusion dependent thalassemia",4,FALSE
"EUCTR","Obesity, unspecified","Obesity, unspecified",4,FALSE
"EUCTR","Obstructive chronic bronchitis with acute exacerbation","Obstructive chronic bronchitis with acute exacerbation",4,FALSE
