alias_clean,substance_clean,alias_type,source
apstil,diethylstilbestrol,trade_name,chembl
diethylstilbestrol,diethylstilbestrol,chembl_synonym,chembl
diethylstilbestrol,diethylstilbestrol,chembl_synonym,chembl
diethylstilbestrol,diethylstilbestrol,chembl_synonym,chembl
diethylstilbestrol,diethylstilbestrol,chembl_synonym,chembl
diethylstilbestrol,diethylstilbestrol,chembl_synonym,chembl
diethylstilbestrol,diethylstilbestrol,chembl_synonym,chembl
diethylstilbestrol,diethylstilbestrol,trade_name,chembl
dietilestilbestrol,diethylstilbestrol,chembl_synonym,chembl
distilbene,diethylstilbestrol,trade_name,chembl
nsc-3070,diethylstilbestrol,chembl_synonym,chembl
stilbestro,diethylstilbestrol,chembl_synonym,chembl
stilbestrol,diethylstilbestrol,trade_name,chembl
stilbetin,diethylstilbestrol,trade_name,chembl
stilboesterol,diethylstilbestrol,trade_name,chembl
tampovagan,diethylstilbestrol,trade_name,chembl
mecamilamina,mecamylamine,chembl_synonym,chembl
mecamylamine,mecamylamine,chembl_synonym,chembl
mecamylamine,mecamylamine,chembl_synonym,chembl
mecamylamine,mecamylamine,chembl_synonym,chembl
mecamylamine,mecamylamine,chembl_synonym,chembl
carbachol,carbachol,chembl_synonym,chembl
carbachol,carbachol,chembl_synonym,chembl
carbachol,carbachol,chembl_synonym,chembl
carbachol,carbachol,chembl_synonym,chembl
carbachol,carbachol,chembl_synonym,chembl
carbachol,carbachol,chembl_synonym,chembl
carbachol,carbachol,trade_name,chembl
carbachol chloride,carbachol,chembl_synonym,chembl
carbacol,carbachol,chembl_synonym,chembl
carbastat,carbachol,trade_name,chembl
doryl,carbachol,trade_name,chembl
miostat,carbachol,trade_name,chembl
nsc-32865,carbachol,chembl_synonym,chembl
dilabid,phenytoin,trade_name,chembl
dilantin,phenytoin,trade_name,chembl
dilantin-125,phenytoin,trade_name,chembl
dilantin-30,phenytoin,trade_name,chembl
diphenylhydantoin,phenytoin,chembl_synonym,chembl
epamin,phenytoin,chembl_synonym,chembl
fenitoina,phenytoin,chembl_synonym,chembl
hydantol,phenytoin,trade_name,chembl
lepitoin,phenytoin,chembl_synonym,chembl
nsc-8722,phenytoin,chembl_synonym,chembl
phentytoin,phenytoin,trade_name,chembl
phenytoin,phenytoin,chembl_synonym,chembl
phenytoin,phenytoin,ban,chembl
phenytoin,phenytoin,chembl_synonym,chembl
phenytoin,phenytoin,chembl_synonym,chembl
phenytoin,phenytoin,chembl_synonym,chembl
phenytoin,phenytoin,chembl_synonym,chembl
phenytoin,phenytoin,chembl_synonym,chembl
phenytoin,phenytoin,chembl_synonym,chembl
phenytoin,phenytoin,trade_name,chembl
phenytoin,phenytoin,usan,chembl
phenytoin,phenytoin,chembl_synonym,chembl
phenytoin component of sm-88,phenytoin,chembl_synonym,chembl
phenytoine,phenytoin,chembl_synonym,chembl
phenytoinum,phenytoin,chembl_synonym,chembl
zentropil,phenytoin,chembl_synonym,chembl
"23r*,26s*,27s*,34ar*]]-rapamycin",sirolimus,chembl_synonym,chembl
"25,26,27,32,33,34,34a-hexadecahydro-9,27-dihydroxy- 3-[2-(4-hydroxy-3-methoxycyclohexyl)-1-methylethyl]- 10,21-dimethoxy-6,8,12,14,20,26-hexamethyl-",sirolimus,chembl_synonym,chembl
"[3s-[3r*[s* (1r*,3s*,4s*)],6s*,7e,9s*,10s*,12s*,14r*,15e,17e,19e,21r*",sirolimus,chembl_synonym,chembl
"9,10,12,13,14,21,22,23,24",sirolimus,chembl_synonym,chembl
ay 22989,sirolimus,chembl_synonym,chembl
ay-22989,sirolimus,chembl_synonym,chembl
ay-22989,sirolimus,chembl_synonym,chembl
"ay-22989,sirolimus,wy-090217",sirolimus,chembl_synonym,chembl
fyarro,sirolimus,chembl_synonym,chembl
fyarro,sirolimus,chembl_synonym,chembl
fyarro,sirolimus,trade_name,chembl
hyftor,sirolimus,chembl_synonym,chembl
hyftor,sirolimus,chembl_synonym,chembl
hyftor,sirolimus,trade_name,chembl
l04aa10,sirolimus,chembl_synonym,chembl
l04aa10,sirolimus,chembl_synonym,chembl
npc-12g,sirolimus,chembl_synonym,chembl
npc-12g,sirolimus,chembl_synonym,chembl
nsc-226080,sirolimus,chembl_synonym,chembl
nsc-226080,sirolimus,chembl_synonym,chembl
nsc-2260804,sirolimus,chembl_synonym,chembl
"nsc-2260804,ay-22989",sirolimus,chembl_synonym,chembl
rapalimus,sirolimus,chembl_synonym,chembl
rapalimus,sirolimus,chembl_synonym,chembl
rapamune,sirolimus,chembl_synonym,chembl
rapamune,sirolimus,trade_name,chembl
(-)-rapamycin,sirolimus,chembl_synonym,chembl
rapamycin,sirolimus,chembl_synonym,chembl
(-)-rapamycin,sirolimus,chembl_synonym,chembl
rapamycin,sirolimus,chembl_synonym,chembl
rapamycin,sirolimus,chembl_synonym,chembl
rapamycin (ay-22989),sirolimus,chembl_synonym,chembl
rapamycin (sirolimus),sirolimus,chembl_synonym,chembl
sirolimus,sirolimus,chembl_synonym,chembl
sirolimus,sirolimus,chembl_synonym,chembl
sirolimus,sirolimus,ban,chembl
sirolimus,sirolimus,chembl_synonym,chembl
sirolimus,sirolimus,chembl_synonym,chembl
sirolimus,sirolimus,chembl_synonym,chembl
sirolimus,sirolimus,chembl_synonym,chembl
sirolimus,sirolimus,chembl_synonym,chembl
sirolimus,sirolimus,chembl_synonym,chembl
sirolimus,sirolimus,trade_name,chembl
sirolimus,sirolimus,usan,chembl
sirolimus,sirolimus,chembl_synonym,chembl
sirolimus component of nab-rapamycin rapamycin,sirolimus,chembl_synonym,chembl
sirolimus component of nab-rapamycin rapamycin,sirolimus,trade_name,chembl
sirolimus component of sm-88,sirolimus,chembl_synonym,chembl
sirolimus component of sm-88,sirolimus,chembl_synonym,chembl
"sirolimusrapamunerapamycin(-)-rapamycinantibiotic ay 22989siia 9268aay 22989wy 09021723,27-epoxy-3h-pyrido[2,1-c][1,4]oxaazacyclohentriacontine- 1,5,11,28,29(4h,6h,31h)-pentone",sirolimus,chembl_synonym,chembl
wy-090217,sirolimus,chembl_synonym,chembl
wy-090217,sirolimus,chembl_synonym,chembl
104987-11-3,tacrolimus anhydrous,chembl_synonym,chembl
104987-11-3,tacrolimus anhydrous,chembl_synonym,chembl
adoport,tacrolimus anhydrous,chembl_synonym,chembl
advagraf,tacrolimus anhydrous,chembl_synonym,chembl
anhydrous,tacrolimus anhydrous,chembl_synonym,chembl
anhydrous tacrolimus,tacrolimus anhydrous,chembl_synonym,chembl
anhydrous tacrolimus,tacrolimus anhydrous,chembl_synonym,chembl
capexion,tacrolimus anhydrous,chembl_synonym,chembl
envarsus,tacrolimus anhydrous,chembl_synonym,chembl
fk5,tacrolimus anhydrous,chembl_synonym,chembl
fk 506,tacrolimus anhydrous,chembl_synonym,chembl
fk-506,tacrolimus anhydrous,chembl_synonym,chembl
fk506,tacrolimus anhydrous,chembl_synonym,chembl
fr900506,tacrolimus anhydrous,chembl_synonym,chembl
fujimycin,tacrolimus anhydrous,chembl_synonym,chembl
fujimycin,tacrolimus anhydrous,chembl_synonym,chembl
modigraf,tacrolimus anhydrous,chembl_synonym,chembl
molecular-glue,tacrolimus anhydrous,chembl_synonym,chembl
perixis,tacrolimus anhydrous,chembl_synonym,chembl
prograf,tacrolimus anhydrous,chembl_synonym,chembl
prograph,tacrolimus anhydrous,chembl_synonym,chembl
prograph,tacrolimus anhydrous,chembl_synonym,chembl
tacni,tacrolimus anhydrous,chembl_synonym,chembl
tacro,tacrolimus anhydrous,chembl_synonym,chembl
tacro,tacrolimus anhydrous,chembl_synonym,chembl
tacrolimus,tacrolimus anhydrous,chembl_synonym,chembl
tacrolimus anhydrous,tacrolimus anhydrous,chembl_synonym,chembl
tacrolimus anhydrous,tacrolimus anhydrous,chembl_synonym,chembl
"tacrolimus, anhydrous",tacrolimus anhydrous,chembl_synonym,chembl
tacrolimus (fk506),tacrolimus anhydrous,chembl_synonym,chembl
tacrolimus hydrate,tacrolimus anhydrous,chembl_synonym,chembl
tsukubaenolide,tacrolimus anhydrous,chembl_synonym,chembl
tsukubaenolide,tacrolimus anhydrous,chembl_synonym,chembl
vivadex,tacrolimus anhydrous,chembl_synonym,chembl
4-sulfamolybenzoic acid,carzenide,chembl_synonym,chembl
carcenida,carzenide,chembl_synonym,chembl
carzenide,carzenide,chembl_synonym,chembl
nsc-22976,carzenide,chembl_synonym,chembl
para-carboxybenzenesulfonamide (weak carbonic anhydrase inhibitor),carzenide,chembl_synonym,chembl
p-sulfamoylbenzoic acid,carzenide,chembl_synonym,chembl
3-chloro-iminodibenzyl,clomipramine,chembl_synonym,chembl
anapramine,clomipramine,chembl_synonym,chembl
chlorimipramine,clomipramine,chembl_synonym,chembl
clomicalm,clomipramine,chembl_synonym,chembl
clomipramina,clomipramine,chembl_synonym,chembl
clomipramine,clomipramine,chembl_synonym,chembl
clomipramine,clomipramine,ban,chembl
clomipramine,clomipramine,chembl_synonym,chembl
clomipramine,clomipramine,chembl_synonym,chembl
clomipramine,clomipramine,chembl_synonym,chembl
nsc-169865,clomipramine,chembl_synonym,chembl
fencamfamin,fencamfamin,chembl_synonym,chembl
fencamfamin,fencamfamin,ban,chembl
fencamfamin,fencamfamin,chembl_synonym,chembl
fencamfamine,fencamfamin,chembl_synonym,chembl
fencanfamina,fencamfamin,chembl_synonym,chembl
n06ba06,fencamfamin,chembl_synonym,chembl
8-methoxsalen,methoxsalen,chembl_synonym,chembl
8-mop,methoxsalen,trade_name,chembl
deltasoralen,methoxsalen,trade_name,chembl
meladinine,methoxsalen,trade_name,chembl
methoxsalen,methoxsalen,chembl_synonym,chembl
methoxsalen,methoxsalen,chembl_synonym,chembl
methoxsalen,methoxsalen,chembl_synonym,chembl
methoxsalen,methoxsalen,chembl_synonym,chembl
methoxsalen,methoxsalen,chembl_synonym,chembl
methoxsalen,methoxsalen,trade_name,chembl
methoxsalen component of sm-88,methoxsalen,chembl_synonym,chembl
metoxalen,methoxsalen,chembl_synonym,chembl
nsc-45923,methoxsalen,chembl_synonym,chembl
oxsoralen,methoxsalen,trade_name,chembl
oxsoralen-ultra,methoxsalen,trade_name,chembl
oxypsoralen,methoxsalen,chembl_synonym,chembl
puvalen,methoxsalen,chembl_synonym,chembl
puvasoralen-8,methoxsalen,trade_name,chembl
uvadex,methoxsalen,trade_name,chembl
vitpso,methoxsalen,chembl_synonym,chembl
daranide,dichlorphenamide,trade_name,chembl
dichlorphenamide,dichlorphenamide,chembl_synonym,chembl
dichlorphenamide,dichlorphenamide,chembl_synonym,chembl
dichlorphenamide,dichlorphenamide,chembl_synonym,chembl
diclofenamida,dichlorphenamide,chembl_synonym,chembl
diclofenamide,dichlorphenamide,chembl_synonym,chembl
diclofenamide,dichlorphenamide,chembl_synonym,chembl
diclofenamide,dichlorphenamide,chembl_synonym,chembl
diclofenamide,dichlorphenamide,chembl_synonym,chembl
keveyis,dichlorphenamide,trade_name,chembl
oratrol,dichlorphenamide,trade_name,chembl
brolamfetamine,brolamfetamine,chembl_synonym,chembl
brolanfetamina,brolamfetamine,chembl_synonym,chembl
bromo-dma,brolamfetamine,chembl_synonym,chembl
j275.083j,brolamfetamine,chembl_synonym,chembl
cardrase,ethoxzolamide,trade_name,chembl
ethamide,ethoxzolamide,trade_name,chembl
ethoxzolamide,ethoxzolamide,chembl_synonym,chembl
nsc-10679,ethoxzolamide,chembl_synonym,chembl
4'-epi-adriamycin,epirubicin,chembl_synonym,chembl
epiadriamycin,epirubicin,chembl_synonym,chembl
epidoxorubicin,epirubicin,chembl_synonym,chembl
epirubicin,epirubicin,chembl_synonym,chembl
epirubicin,epirubicin,ban,chembl
epirubicin,epirubicin,chembl_synonym,chembl
epirubicin,epirubicin,chembl_synonym,chembl
epirubicin,epirubicin,chembl_synonym,chembl
epirubicina,epirubicin,chembl_synonym,chembl
epirubicine,epirubicin,chembl_synonym,chembl
farmorubicin,epirubicin,chembl_synonym,chembl
nsc-256942,epirubicin,chembl_synonym,chembl
l-584601,methazolamide,chembl_synonym,chembl
metazolamida,methazolamide,chembl_synonym,chembl
methazolamide,methazolamide,chembl_synonym,chembl
methazolamide,methazolamide,chembl_synonym,chembl
methazolamide,methazolamide,chembl_synonym,chembl
methazolamide,methazolamide,chembl_synonym,chembl
methazolamide,methazolamide,chembl_synonym,chembl
methazolamide,methazolamide,chembl_synonym,chembl
methazolamide,methazolamide,trade_name,chembl
methenamide,methazolamide,chembl_synonym,chembl
neptazane,methazolamide,trade_name,chembl
neptazaneat,methazolamide,chembl_synonym,chembl
nsc-758426,methazolamide,chembl_synonym,chembl
vvp-808,methazolamide,chembl_synonym,chembl
vvp808,methazolamide,chembl_synonym,chembl
acetamox,acetazolamide,chembl_synonym,chembl
acetazolamida,acetazolamide,chembl_synonym,chembl
acetazolamide,acetazolamide,chembl_synonym,chembl
acetazolamide,acetazolamide,chembl_synonym,chembl
acetazolamide,acetazolamide,chembl_synonym,chembl
acetazolamide,acetazolamide,chembl_synonym,chembl
acetazolamide,acetazolamide,chembl_synonym,chembl
acetazolamide,acetazolamide,chembl_synonym,chembl
acetazolamide,acetazolamide,trade_name,chembl
acetazolamidum,acetazolamide,chembl_synonym,chembl
atenezo,acetazolamide,chembl_synonym,chembl
defiltran,acetazolamide,chembl_synonym,chembl
diamox,acetazolamide,trade_name,chembl
diamox sr,acetazolamide,trade_name,chembl
didoc,acetazolamide,chembl_synonym,chembl
diuriwas,acetazolamide,chembl_synonym,chembl
donmox,acetazolamide,chembl_synonym,chembl
edemox,acetazolamide,chembl_synonym,chembl
eytazox,acetazolamide,trade_name,chembl
glaupax,acetazolamide,chembl_synonym,chembl
l 579486,acetazolamide,chembl_synonym,chembl
nephramide,acetazolamide,chembl_synonym,chembl
nsc-145177,acetazolamide,chembl_synonym,chembl
phonurit,acetazolamide,chembl_synonym,chembl
4-homosulfanilamide,mafenide,chembl_synonym,chembl
d06ba03,mafenide,chembl_synonym,chembl
mafenida,mafenide,chembl_synonym,chembl
mafenide,mafenide,chembl_synonym,chembl
mafenide,mafenide,ban,chembl
mafenide,mafenide,chembl_synonym,chembl
mafenide,mafenide,chembl_synonym,chembl
mafenide,mafenide,chembl_synonym,chembl
mafenide,mafenide,chembl_synonym,chembl
mafenide,mafenide,usan,chembl
nsc-34632,mafenide,chembl_synonym,chembl
sulfamylon,mafenide,trade_name,chembl
aniline-p-sulfonic amide,sulfanilamide,chembl_synonym,chembl
avc,sulfanilamide,trade_name,chembl
nsc-7618,sulfanilamide,chembl_synonym,chembl
p-aminobenzenesulfamide,sulfanilamide,chembl_synonym,chembl
p-aminobenzenesulfonamide,sulfanilamide,chembl_synonym,chembl
prontosil i,sulfanilamide,chembl_synonym,chembl
prontylin,sulfanilamide,chembl_synonym,chembl
streptocid,sulfanilamide,chembl_synonym,chembl
sulfamine,sulfanilamide,chembl_synonym,chembl
sulfanilamida,sulfanilamide,chembl_synonym,chembl
sulfanilamide,sulfanilamide,chembl_synonym,chembl
sulfanilamide,sulfanilamide,chembl_synonym,chembl
sulfanilamide,sulfanilamide,chembl_synonym,chembl
sulfanilamide,sulfanilamide,trade_name,chembl
sulfonamide,sulfanilamide,chembl_synonym,chembl
sulphanilamidum,sulfanilamide,chembl_synonym,chembl
guanabenz,guanabenz,chembl_synonym,chembl
guanabenz,guanabenz,chembl_synonym,chembl
guanabenz,guanabenz,chembl_synonym,chembl
guanabenz,guanabenz,usan,chembl
guanabenzo,guanabenz,chembl_synonym,chembl
nsc-68982,guanabenz,chembl_synonym,chembl
wy-8678,guanabenz,chembl_synonym,chembl
bw 56-72,trimethoprim,chembl_synonym,chembl
bw-56-72,trimethoprim,chembl_synonym,chembl
infectotrimet,trimethoprim,chembl_synonym,chembl
ipral,trimethoprim,trade_name,chembl
ledatrim,trimethoprim,trade_name,chembl
monotrim,trimethoprim,trade_name,chembl
nih-204,trimethoprim,chembl_synonym,chembl
nsc-106568,trimethoprim,chembl_synonym,chembl
proloprim,trimethoprim,trade_name,chembl
proloprin,trimethoprim,trade_name,chembl
syraprim,trimethoprim,trade_name,chembl
tcmdc-125538,trimethoprim,chembl_synonym,chembl
tiempe,trimethoprim,trade_name,chembl
trimethoprim,trimethoprim,chembl_synonym,chembl
trimethoprim,trimethoprim,ban,chembl
trimethoprim,trimethoprim,chembl_synonym,chembl
trimethoprim,trimethoprim,chembl_synonym,chembl
trimethoprim,trimethoprim,chembl_synonym,chembl
trimethoprim,trimethoprim,chembl_synonym,chembl
trimethoprim,trimethoprim,chembl_synonym,chembl
trimethoprim,trimethoprim,chembl_synonym,chembl
trimethoprim,trimethoprim,trade_name,chembl
trimethoprim,trimethoprim,usan,chembl
trimethoprim,trimethoprim,chembl_synonym,chembl
trimethoprim component of bactrim,trimethoprim,trade_name,chembl
trimethoprim component of bactrim ds,trimethoprim,trade_name,chembl
trimethoprim component of bactrim pediatric,trimethoprim,trade_name,chembl
trimethoprim component of cotrim,trimethoprim,trade_name,chembl
trimethoprim component of cotrim d.s.,trimethoprim,trade_name,chembl
trimethoprim component of co-trimoxazole,trimethoprim,trade_name,chembl
trimethoprim component of septra,trimethoprim,trade_name,chembl
trimethoprim component of sulfamethoprim,trimethoprim,trade_name,chembl
trimethoprim component of sulfatrim,trimethoprim,trade_name,chembl
trimethoprim component of sulmeprim,trimethoprim,trade_name,chembl
trimethoprim component of uroplus,trimethoprim,trade_name,chembl
trimethoprime,trimethoprim,chembl_synonym,chembl
trimethoprimum,trimethoprim,chembl_synonym,chembl
trimetoprima,trimethoprim,chembl_synonym,chembl
trimogal,trimethoprim,trade_name,chembl
trimopan,trimethoprim,trade_name,chembl
trimpex,trimethoprim,trade_name,chembl
trimpex 200,trimethoprim,trade_name,chembl
triprimix 200,trimethoprim,trade_name,chembl
wellcoprim,trimethoprim,chembl_synonym,chembl
"cp-16,533-1",verapamil,chembl_synonym,chembl
cp-165331,verapamil,chembl_synonym,chembl
d-365,verapamil,chembl_synonym,chembl
iproveratril,verapamil,chembl_synonym,chembl
nsc-272306na,verapamil,chembl_synonym,chembl
verapamil,verapamil,chembl_synonym,chembl
verapamil,verapamil,ban,chembl
verapamil,verapamil,chembl_synonym,chembl
verapamil,verapamil,chembl_synonym,chembl
verapamil,verapamil,chembl_synonym,chembl
verapamil,verapamil,usan,chembl
verapamilo,verapamil,chembl_synonym,chembl
verapamil slow release,verapamil,chembl_synonym,chembl
azulfidine,sulfasalazine,trade_name,chembl
azulfidine en-tabs,sulfasalazine,trade_name,chembl
benzosulfa,sulfasalazine,chembl_synonym,chembl
colizine,sulfasalazine,trade_name,chembl
nsc-203730,sulfasalazine,chembl_synonym,chembl
nsc-667219,sulfasalazine,chembl_synonym,chembl
salazopyrin,sulfasalazine,trade_name,chembl
salazopyrin e.c.,sulfasalazine,trade_name,chembl
salazopyrin-en,sulfasalazine,trade_name,chembl
salazosulfapyridine,sulfasalazine,chembl_synonym,chembl
salicylazosulfapyridine,sulfasalazine,chembl_synonym,chembl
s.a.s.-500,sulfasalazine,trade_name,chembl
sas-500,sulfasalazine,chembl_synonym,chembl
sulfasalazina,sulfasalazine,chembl_synonym,chembl
sulfasalazine,sulfasalazine,chembl_synonym,chembl
sulfasalazine,sulfasalazine,ban,chembl
sulfasalazine,sulfasalazine,chembl_synonym,chembl
sulfasalazine,sulfasalazine,chembl_synonym,chembl
sulfasalazine,sulfasalazine,chembl_synonym,chembl
sulfasalazine,sulfasalazine,chembl_synonym,chembl
sulfasalazine,sulfasalazine,chembl_synonym,chembl
sulfasalazine,sulfasalazine,trade_name,chembl
sulfasalazine,sulfasalazine,usan,chembl
sulfasalazine,sulfasalazine,chembl_synonym,chembl
sulfasalazinum,sulfasalazine,chembl_synonym,chembl
sulfasalazopyridine,sulfasalazine,chembl_synonym,chembl
sulphasalazine,sulfasalazine,chembl_synonym,chembl
ucine,sulfasalazine,trade_name,chembl
"1,2-benzopyrone",coumarin,chembl_synonym,chembl
cis-o-coumarinic acid lactone,coumarin,chembl_synonym,chembl
coumarin,coumarin,chembl_synonym,chembl
coumarin,coumarin,chembl_synonym,chembl
coumarinic lactone,coumarin,chembl_synonym,chembl
coumarin (prohibited),coumarin,chembl_synonym,chembl
coumarinum,coumarin,chembl_synonym,chembl
cumarin,coumarin,chembl_synonym,chembl
lodema,coumarin,trade_name,chembl
nci-c07103,coumarin,chembl_synonym,chembl
nsc-8774,coumarin,chembl_synonym,chembl
o-hydroxycinnamic acid lactone,coumarin,chembl_synonym,chembl
tonka bean camphor,coumarin,chembl_synonym,chembl
diltiazem,diltiazem,chembl_synonym,chembl
diltiazem,diltiazem,ban,chembl
diltiazem,diltiazem,chembl_synonym,chembl
diltiazem,diltiazem,chembl_synonym,chembl
diltiazem,diltiazem,chembl_synonym,chembl
diltiazem extended release,diltiazem,chembl_synonym,chembl
ditiaz,diltiazem,chembl_synonym,chembl
surazem,diltiazem,chembl_synonym,chembl
